Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,(case) ApplicationType,(case) LoanGoal,(case) RequestedAmount,Accepted,Action,CreditScore,EventID,EventOrigin,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferID,OfferedAmount,Selected,lifecycle:transition
Application_384006007,O_Created,User_14,2016/01/12 17:35:09.578,2016/01/12 17:35:09.578,New credit,Existing loan takeover,12500,,statechange,,OfferState_8079305,Offer,,,,Offer_1580800188,,,complete
Application_384006007,O_Sent (mail and online),User_14,2016/01/12 17:35:19.608,2016/01/12 17:35:19.608,New credit,Existing loan takeover,12500,,statechange,,OfferState_173143341,Offer,,,,Offer_1580800188,,,complete
Application_384006007,W_Call after offers,User_14,2016/01/12 17:35:19.633,2016/01/12 17:35:19.633,New credit,Existing loan takeover,12500,,Obtained,,Workitem_1303177010,Workflow,,,,,,,start
Application_384006007,A_Complete,User_14,2016/01/12 17:35:19.635,2016/01/12 17:35:19.635,New credit,Existing loan takeover,12500,,statechange,,ApplState_685653085,Application,,,,,,,complete
Application_1942048129,A_Accepted,User_17,2016/01/12 17:40:34.580,2016/01/12 17:40:34.580,New credit,"Other, see explanation",6000,,statechange,,ApplState_535553205,Application,,,,,,,complete
Application_1942048129,O_Create Offer,User_17,2016/01/12 17:45:41.510,2016/01/12 17:45:41.510,New credit,"Other, see explanation",6000,true,Created,0,Offer_283370914,Offer,6000,297.08,41,,11000,false,complete
Application_1942048129,O_Created,User_17,2016/01/12 17:45:42.802,2016/01/12 17:45:42.802,New credit,"Other, see explanation",6000,,statechange,,OfferState_1253526850,Offer,,,,Offer_283370914,,,complete
Application_1942048129,O_Create Offer,User_17,2016/01/12 17:46:59.082,2016/01/12 17:46:59.082,New credit,"Other, see explanation",6000,true,Created,0,Offer_523671107,Offer,1000,117.93,60,,6000,false,complete
Application_1942048129,O_Created,User_17,2016/01/12 17:47:00.357,2016/01/12 17:47:00.357,New credit,"Other, see explanation",6000,,statechange,,OfferState_937619224,Offer,,,,Offer_523671107,,,complete
Application_1942048129,O_Sent (mail and online),User_17,2016/01/12 17:47:16.935,2016/01/12 17:47:16.935,New credit,"Other, see explanation",6000,,statechange,,OfferState_290631585,Offer,,,,Offer_523671107,,,complete
Application_1942048129,O_Sent (mail and online),User_17,2016/01/12 17:47:16.938,2016/01/12 17:47:16.938,New credit,"Other, see explanation",6000,,statechange,,OfferState_1188034259,Offer,,,,Offer_283370914,,,complete
Application_1942048129,W_Call after offers,User_17,2016/01/12 17:47:16.971,2016/01/12 17:47:16.971,New credit,"Other, see explanation",6000,,Obtained,,Workitem_2118329313,Workflow,,,,,,,start
Application_1942048129,A_Complete,User_17,2016/01/12 17:47:16.974,2016/01/12 17:47:16.974,New credit,"Other, see explanation",6000,,statechange,,ApplState_1046277642,Application,,,,,,,complete
Application_1134274536,A_Create Application,User_21,2016/01/12 17:50:20.617,2016/01/12 17:50:20.617,New credit,Existing loan takeover,17000,,Created,,Application_1134274536,Application,,,,,,,complete
Application_1134274536,W_Complete application,User_21,2016/01/12 17:50:20.628,2016/01/12 18:07:26.488,New credit,Existing loan takeover,17000,,Deleted,,Workitem_1690085089,Workflow,,,,,,,complete
Application_1134274536,A_Concept,User_21,2016/01/12 17:50:20.630,2016/01/12 17:50:20.630,New credit,Existing loan takeover,17000,,statechange,,ApplState_2048492905,Application,,,,,,,complete
Application_1382673202,A_Create Application,User_1,2016/01/12 17:52:48.683,2016/01/12 17:52:48.683,New credit,Existing loan takeover,7000,,Created,,Application_1382673202,Application,,,,,,,complete
Application_1382673202,A_Submitted,User_1,2016/01/12 17:52:48.748,2016/01/12 17:52:48.748,New credit,Existing loan takeover,7000,,statechange,,ApplState_1378382724,Application,,,,,,,complete
Application_1134274536,A_Accepted,User_21,2016/01/12 17:53:46.664,2016/01/12 17:53:46.664,New credit,Existing loan takeover,17000,,statechange,,ApplState_1601880788,Application,,,,,,,complete
Application_1382673202,A_Concept,User_1,2016/01/12 17:54:16.869,2016/01/12 17:54:16.869,New credit,Existing loan takeover,7000,,statechange,,ApplState_1245167373,Application,,,,,,,complete
Application_1134274536,O_Create Offer,User_21,2016/01/12 18:03:22.233,2016/01/12 18:03:22.233,New credit,Existing loan takeover,17000,true,Created,0,Offer_1222085087,Offer,2967,158.98,120,,15000,false,complete
Application_1134274536,O_Created,User_21,2016/01/12 18:03:23.581,2016/01/12 18:03:23.581,New credit,Existing loan takeover,17000,,statechange,,OfferState_629714795,Offer,,,,Offer_1222085087,,,complete
Application_704665572,A_Create Application,User_1,2016/01/12 18:05:42.444,2016/01/12 18:05:42.444,New credit,Car,15000,,Created,,Application_704665572,Application,,,,,,,complete
Application_704665572,A_Submitted,User_1,2016/01/12 18:05:42.500,2016/01/12 18:05:42.500,New credit,Car,15000,,statechange,,ApplState_1876944272,Application,,,,,,,complete
Application_704665572,A_Concept,User_1,2016/01/12 18:07:11.171,2016/01/12 18:07:11.171,New credit,Car,15000,,statechange,,ApplState_434072096,Application,,,,,,,complete
Application_1134274536,O_Sent (mail and online),User_21,2016/01/12 18:07:26.474,2016/01/12 18:07:26.474,New credit,Existing loan takeover,17000,,statechange,,OfferState_1029532759,Offer,,,,Offer_1222085087,,,complete
Application_1134274536,W_Call after offers,User_21,2016/01/12 18:07:26.496,2016/01/12 18:07:26.496,New credit,Existing loan takeover,17000,,Obtained,,Workitem_249266114,Workflow,,,,,,,start
Application_1134274536,A_Complete,User_21,2016/01/12 18:07:26.498,2016/01/12 18:07:26.498,New credit,Existing loan takeover,17000,,statechange,,ApplState_1010477830,Application,,,,,,,complete
Application_953335632,A_Create Application,User_1,2016/01/12 18:09:26.051,2016/01/12 18:09:26.051,New credit,Existing loan takeover,5000,,Created,,Application_953335632,Application,,,,,,,complete
Application_953335632,A_Submitted,User_1,2016/01/12 18:09:26.089,2016/01/12 18:09:26.089,New credit,Existing loan takeover,5000,,statechange,,ApplState_829252738,Application,,,,,,,complete
Application_953335632,A_Concept,User_1,2016/01/12 18:10:31.468,2016/01/12 18:10:31.468,New credit,Existing loan takeover,5000,,statechange,,ApplState_1041555959,Application,,,,,,,complete
Application_1042310075,A_Accepted,User_108,2016/01/12 18:12:27.715,2016/01/12 18:12:27.715,New credit,Remaining debt home,20000,,statechange,,ApplState_833089707,Application,,,,,,,complete
Application_1260340497,A_Accepted,User_17,2016/01/12 18:14:53.511,2016/01/12 18:14:53.511,New credit,Home improvement,25000,,statechange,,ApplState_1791688388,Application,,,,,,,complete
Application_1260340497,O_Create Offer,User_17,2016/01/12 18:17:12.495,2016/01/12 18:17:12.495,New credit,Home improvement,25000,true,Created,0,Offer_1479127147,Offer,25000,261.48,120,,25000,false,complete
Application_1260340497,O_Created,User_17,2016/01/12 18:17:13.694,2016/01/12 18:17:13.694,New credit,Home improvement,25000,,statechange,,OfferState_1813064086,Offer,,,,Offer_1479127147,,,complete
Application_1260340497,O_Sent (mail and online),User_17,2016/01/12 18:17:43.424,2016/01/12 18:17:43.424,New credit,Home improvement,25000,,statechange,,OfferState_2036780465,Offer,,,,Offer_1479127147,,,complete
Application_1260340497,W_Call after offers,User_17,2016/01/12 18:17:43.448,2016/01/12 18:17:43.448,New credit,Home improvement,25000,,Obtained,,Workitem_431982359,Workflow,,,,,,,start
Application_1260340497,A_Complete,User_17,2016/01/12 18:17:43.451,2016/01/12 18:17:43.451,New credit,Home improvement,25000,,statechange,,ApplState_1154462670,Application,,,,,,,complete
Application_1279706099,A_Accepted,User_21,2016/01/12 18:19:10.791,2016/01/12 18:19:10.791,Limit raise,"Other, see explanation",10000,,statechange,,ApplState_1107430602,Application,,,,,,,complete
Application_1279706099,O_Create Offer,User_21,2016/01/12 18:20:41.524,2016/01/12 18:20:41.524,Limit raise,"Other, see explanation",10000,true,Created,0,Offer_1786726323,Offer,5000,100,134,,10000,true,complete
Application_1279706099,O_Created,User_21,2016/01/12 18:20:42.738,2016/01/12 18:20:42.738,Limit raise,"Other, see explanation",10000,,statechange,,OfferState_827778204,Offer,,,,Offer_1786726323,,,complete
Application_1279706099,O_Sent (mail and online),User_21,2016/01/12 18:21:00.795,2016/01/12 18:21:00.795,Limit raise,"Other, see explanation",10000,,statechange,,OfferState_1185625266,Offer,,,,Offer_1786726323,,,complete
Application_1279706099,W_Call after offers,User_21,2016/01/12 18:21:00.831,2016/01/12 18:21:00.831,Limit raise,"Other, see explanation",10000,,Obtained,,Workitem_470521709,Workflow,,,,,,,start
Application_1279706099,A_Complete,User_21,2016/01/12 18:21:00.834,2016/01/12 18:21:00.834,Limit raise,"Other, see explanation",10000,,statechange,,ApplState_1747096953,Application,,,,,,,complete
Application_1260340497,O_Create Offer,User_17,2016/01/12 18:22:13.580,2016/01/12 18:22:13.580,New credit,Home improvement,25000,true,Created,0,Offer_2116356879,Offer,30000,313.78,120,,30000,false,complete
Application_1260340497,O_Created,User_17,2016/01/12 18:22:14.827,2016/01/12 18:22:14.827,New credit,Home improvement,25000,,statechange,,OfferState_381728926,Offer,,,,Offer_2116356879,,,complete
Application_1260340497,O_Sent (mail and online),User_17,2016/01/12 18:22:27.156,2016/01/12 18:22:27.156,New credit,Home improvement,25000,,statechange,,OfferState_739338812,Offer,,,,Offer_2116356879,,,complete
Application_1612474218,A_Accepted,User_14,2016/01/12 18:23:09.838,2016/01/12 18:23:09.838,New credit,Existing loan takeover,5000,,statechange,,ApplState_1460639206,Application,,,,,,,complete
Application_888479862,O_Create Offer,User_20,2016/01/12 18:23:56.856,2016/01/12 18:23:56.856,New credit,"Other, see explanation",14000,true,Created,0,Offer_1658507537,Offer,0,150,127,,15000,false,complete
Application_888479862,O_Created,User_20,2016/01/12 18:23:58.256,2016/01/12 18:23:58.256,New credit,"Other, see explanation",14000,,statechange,,OfferState_2029703596,Offer,,,,Offer_1658507537,,,complete
Application_888479862,O_Sent (online only),User_20,2016/01/12 18:24:18.695,2016/01/12 18:24:18.695,New credit,"Other, see explanation",14000,,statechange,,OfferState_740641706,Offer,,,,Offer_1658507537,,,complete
Application_1158965741,A_Create Application,User_1,2016/01/12 18:25:01.219,2016/01/12 18:25:01.219,New credit,Existing loan takeover,5000,,Created,,Application_1158965741,Application,,,,,,,complete
Application_1158965741,A_Submitted,User_1,2016/01/12 18:25:01.251,2016/01/12 18:25:01.251,New credit,Existing loan takeover,5000,,statechange,,ApplState_1538463233,Application,,,,,,,complete
Application_173998060,A_Create Application,User_1,2016/01/12 18:26:23.890,2016/01/12 18:26:23.890,New credit,"Other, see explanation",10000,,Created,,Application_173998060,Application,,,,,,,complete
Application_173998060,A_Submitted,User_1,2016/01/12 18:26:23.927,2016/01/12 18:26:23.927,New credit,"Other, see explanation",10000,,statechange,,ApplState_1399342090,Application,,,,,,,complete
Application_173998060,A_Concept,User_1,2016/01/12 18:27:10.048,2016/01/12 18:27:10.048,New credit,"Other, see explanation",10000,,statechange,,ApplState_1176082005,Application,,,,,,,complete
Application_1612474218,O_Create Offer,User_14,2016/01/12 18:28:22.142,2016/01/12 18:28:22.142,New credit,Existing loan takeover,5000,false,Created,0,Offer_1442647598,Offer,5000,223.16,24,,5000,false,complete
Application_1612474218,O_Created,User_14,2016/01/12 18:28:23.345,2016/01/12 18:28:23.345,New credit,Existing loan takeover,5000,,statechange,,OfferState_2033850159,Offer,,,,Offer_1442647598,,,complete
Application_1612474218,O_Sent (mail and online),User_14,2016/01/12 18:28:37.976,2016/01/12 18:28:37.976,New credit,Existing loan takeover,5000,,statechange,,OfferState_832649758,Offer,,,,Offer_1442647598,,,complete
Application_1612474218,W_Call after offers,User_14,2016/01/12 18:28:38.001,2016/01/12 18:28:38.001,New credit,Existing loan takeover,5000,,Obtained,,Workitem_1289047498,Workflow,,,,,,,start
Application_1612474218,A_Complete,User_14,2016/01/12 18:28:38.005,2016/01/12 18:28:38.005,New credit,Existing loan takeover,5000,,statechange,,ApplState_182731420,Application,,,,,,,complete
Application_2080474499,A_Accepted,User_41,2016/01/12 18:39:13.736,2016/01/12 18:39:13.736,New credit,Car,27500,,statechange,,ApplState_566198081,Application,,,,,,,complete
Application_2080474499,O_Create Offer,User_41,2016/01/12 18:42:25.891,2016/01/12 18:42:25.891,New credit,Car,27500,true,Created,0,Offer_1926416667,Offer,0,412.5,77,,27500,false,complete
Application_2080474499,O_Created,User_41,2016/01/12 18:42:27.256,2016/01/12 18:42:27.256,New credit,Car,27500,,statechange,,OfferState_1190771217,Offer,,,,Offer_1926416667,,,complete
Application_329803525,A_Create Application,User_4,2016/01/12 18:42:36.167,2016/01/12 18:42:36.167,New credit,Existing loan takeover,8500,,Created,,Application_329803525,Application,,,,,,,complete
Application_329803525,W_Complete application,User_4,2016/01/12 18:42:36.176,2016/01/12 18:55:33.202,New credit,Existing loan takeover,8500,,Deleted,,Workitem_572156338,Workflow,,,,,,,complete
Application_329803525,A_Concept,User_4,2016/01/12 18:42:36.178,2016/01/12 18:42:36.178,New credit,Existing loan takeover,8500,,statechange,,ApplState_899338187,Application,,,,,,,complete
Application_2080474499,O_Sent (mail and online),User_41,2016/01/12 18:43:16.898,2016/01/12 18:43:16.898,New credit,Car,27500,,statechange,,OfferState_673257278,Offer,,,,Offer_1926416667,,,complete
Application_2080474499,W_Call after offers,User_41,2016/01/12 18:43:16.923,2016/01/12 18:43:16.923,New credit,Car,27500,,Obtained,,Workitem_1111599009,Workflow,,,,,,,start
Application_2080474499,A_Complete,User_41,2016/01/12 18:43:16.925,2016/01/12 18:43:16.925,New credit,Car,27500,,statechange,,ApplState_686391728,Application,,,,,,,complete
Application_2053020199,A_Create Application,User_10,2016/01/12 18:44:52.600,2016/01/12 18:44:52.600,Limit raise,Home improvement,30000,,Created,,Application_2053020199,Application,,,,,,,complete
Application_2053020199,A_Concept,User_10,2016/01/12 18:44:52.603,2016/01/12 18:44:52.603,Limit raise,Home improvement,30000,,statechange,,ApplState_378521913,Application,,,,,,,complete
Application_2053020199,W_Complete application,User_10,2016/01/12 18:44:52.610,2016/01/12 18:44:52.610,Limit raise,Home improvement,30000,,Obtained,,Workitem_1484148847,Workflow,,,,,,,start
Application_329803525,A_Accepted,User_4,2016/01/12 18:45:25.342,2016/01/12 18:45:25.342,New credit,Existing loan takeover,8500,,statechange,,ApplState_20373959,Application,,,,,,,complete
Application_329803525,O_Create Offer,User_4,2016/01/12 18:53:26.118,2016/01/12 18:53:26.118,New credit,Existing loan takeover,8500,true,Created,0,Offer_1378666539,Offer,0,150,80,,10000,false,complete
Application_329803525,O_Created,User_4,2016/01/12 18:53:27.340,2016/01/12 18:53:27.340,New credit,Existing loan takeover,8500,,statechange,,OfferState_95291760,Offer,,,,Offer_1378666539,,,complete
Application_1090055049,A_Accepted,User_108,2016/01/12 18:54:02.418,2016/01/12 18:54:02.418,New credit,Existing loan takeover,25500,,statechange,,ApplState_2034207958,Application,,,,,,,complete
Application_329803525,O_Sent (mail and online),User_4,2016/01/12 18:55:33.187,2016/01/12 18:55:33.187,New credit,Existing loan takeover,8500,,statechange,,OfferState_1026057460,Offer,,,,Offer_1378666539,,,complete
Application_329803525,W_Call after offers,User_4,2016/01/12 18:55:33.211,2016/01/12 18:55:33.211,New credit,Existing loan takeover,8500,,Obtained,,Workitem_1776362523,Workflow,,,,,,,start
Application_329803525,A_Complete,User_4,2016/01/12 18:55:33.213,2016/01/12 18:55:33.213,New credit,Existing loan takeover,8500,,statechange,,ApplState_2012026239,Application,,,,,,,complete
Application_599331567,A_Create Application,User_1,2016/01/12 18:56:01.189,2016/01/12 18:56:01.189,New credit,Home improvement,15000,,Created,,Application_599331567,Application,,,,,,,complete
Application_599331567,A_Submitted,User_1,2016/01/12 18:56:01.222,2016/01/12 18:56:01.222,New credit,Home improvement,15000,,statechange,,ApplState_1946214685,Application,,,,,,,complete
Application_1386615618,A_Cancelled,User_41,2016/01/12 18:56:33.374,2016/01/12 18:56:33.374,New credit,Home improvement,50000,,statechange,,ApplState_1562754759,Application,,,,,,,complete
Application_1386615618,O_Cancelled,User_41,2016/01/12 18:56:33.399,2016/01/12 18:56:33.399,New credit,Home improvement,50000,,statechange,,OfferState_1755337182,Offer,,,,Offer_121919171,,,complete
Application_1090055049,O_Create Offer,User_108,2016/01/12 18:56:46.773,2016/01/12 18:56:46.773,New credit,Existing loan takeover,25500,true,Created,930,Offer_1130021645,Offer,0,255,126,,25500,true,complete
Application_1090055049,O_Created,User_108,2016/01/12 18:56:48.104,2016/01/12 18:56:48.104,New credit,Existing loan takeover,25500,,statechange,,OfferState_2031015047,Offer,,,,Offer_1130021645,,,complete
Application_1016632627,O_Create Offer,User_20,2016/01/12 18:56:53.656,2016/01/12 18:56:53.656,Limit raise,Not speficied,50000,true,Created,768,Offer_931938529,Offer,0,500,126,,50000,true,complete
