Case ID,Activity,Resource,Complete Timestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-722514203,Accepted\\In Progress,Andreas,2012/04/18 17:11:18.000,Accepted,Medium,In Progress,S42,V3_2,se,Org line C,PROD505,Sweden
1-722514203,Accepted\\Wait - User,Andreas,2012/04/18 17:11:45.000,Accepted,Medium,Wait - User,S42,V3_2,se,Org line C,PROD505,Sweden
1-701799752,Accepted\\Wait - User,Michal,2012/04/18 17:12:50.000,Accepted,Medium,Wait - User,M22 2nd,A2_1,be,Org line A2,PROD727,POLAND
1-722535466,Accepted\\In Progress,Evy,2012/04/18 17:15:00.000,Accepted,Medium,In Progress,D2,A2_1,be,Org line C,PROD424,Belgium
1-722535466,Accepted\\In Progress,Evy,2012/04/18 17:15:21.000,Accepted,Medium,In Progress,D2,A2_1,be,Org line C,PROD424,Belgium
1-719156663,Accepted\\Assigned,Allak,2012/04/18 17:16:19.000,Accepted,Low,Assigned,V26,V3_2,fr,Org line C,PROD424,France
1-722535466,Queued\\Awaiting Assignment,Evy,2012/04/18 17:17:07.000,Queued,Medium,Awaiting Assignment,V51 2nd,,be,Org line V11,PROD424,Belgium
1-722410885,Accepted\\In Progress,Amer,2012/04/18 17:17:40.000,Accepted,Medium,In Progress,S43,V3_2,se,Org line C,PROD660,Sweden
1-722410885,Accepted\\Wait - User,Amer,2012/04/18 17:17:44.000,Accepted,Medium,Wait - User,S43,V3_2,se,Org line C,PROD660,Sweden
1-720238081,Accepted\\In Progress,Badrinarayan,2012/04/18 17:18:57.000,Accepted,Low,In Progress,N26 2nd,A2_4,us,Org line A2,PROD379,USA
1-722579031,Accepted\\In Progress,Malgorzata,2012/04/18 17:19:51.000,Accepted,Low,In Progress,G29 3rd,A2_2,se,Org line A2,PROD797,POLAND
1-722579031,Accepted\\In Progress,Malgorzata,2012/04/18 17:20:21.000,Accepted,Low,In Progress,G29 3rd,A2_2,se,Org line A2,PROD797,POLAND
1-722456790,Queued\\Awaiting Assignment,Paulina,2012/04/18 17:21:09.000,Queued,Medium,Awaiting Assignment,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722456790,Queued\\Awaiting Assignment,Paulina,2012/04/18 17:21:10.000,Queued,Medium,Awaiting Assignment,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722579031,Queued\\Awaiting Assignment,Malgorzata,2012/04/18 17:22:51.000,Queued,Low,Awaiting Assignment,G217 3rd,A2_2,se,Org line A2,PROD797,POLAND
1-722456790,Accepted\\In Progress,Marcin,2012/04/18 17:23:04.000,Accepted,Medium,In Progress,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722456790,Accepted\\Assigned,Marcin,2012/04/18 17:23:08.000,Accepted,Medium,Assigned,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722464062,Accepted\\In Progress,Jonas,2012/04/18 17:23:08.000,Accepted,Low,In Progress,N20,V3_2,se,Org line C,PROD549,Sweden
1-722464062,Accepted\\Wait - User,Jonas,2012/04/18 17:23:14.000,Accepted,Low,Wait - User,N20,V3_2,se,Org line C,PROD549,Sweden
1-720121244,Accepted\\In Progress,Zoi,2012/04/18 17:23:47.000,Accepted,Medium,In Progress,D5,A2_1,nl,Org line C,PROD542,Belgium
1-722456790,Accepted\\In Progress,Patryk,2012/04/18 17:23:58.000,Accepted,Medium,In Progress,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722579031,Accepted\\In Progress,Arletta,2012/04/18 17:24:04.000,Accepted,Low,In Progress,G217 3rd,A2_2,se,Org line A2,PROD797,POLAND
1-720121244,Queued\\Awaiting Assignment,Zoi,2012/04/18 17:24:55.000,Queued,Medium,Awaiting Assignment,V32 2nd,,nl,Org line V7n,PROD542,Belgium
1-704849848,Accepted\\In Progress,Renaat,2012/04/18 17:25:08.000,Accepted,Medium,In Progress,D2,A2_1,be,Org line C,PROD542,Belgium
1-722568166,Accepted\\In Progress,Pawel,2012/04/18 17:25:10.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD253,POLAND
1-722568166,Accepted\\In Progress,Pawel,2012/04/18 17:25:49.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD253,POLAND
1-720110782,Accepted\\Wait - User,Magnus,2012/04/18 17:27:12.000,Accepted,Medium,Wait - User,G140 2nd,E_10,se,Org line C,PROD660,Sweden
1-722456790,Accepted\\Wait - User,Patryk,2012/04/18 17:27:42.000,Accepted,Medium,Wait - User,D8,A2_1,pl,Org line A2,PROD776,POLAND
1-722551539,Accepted\\In Progress,Rafal,2012/04/18 17:28:03.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD85,POLAND
1-722551539,Accepted\\In Progress,Rafal,2012/04/18 17:28:16.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD85,POLAND
1-722388008,Accepted\\In Progress,Sanderson,2012/04/18 17:33:16.000,Accepted,Low,In Progress,C9,V3_2,br,Org line C,PROD424,Brazil
1-722388008,Accepted\\In Progress,Sanderson,2012/04/18 17:33:23.000,Accepted,Low,In Progress,C9,V3_2,br,Org line C,PROD424,Brazil
1-707231563,Accepted\\In Progress,Alex,2012/04/18 17:36:46.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD494,Brazil
1-707231563,Accepted\\Assigned,Alex,2012/04/18 17:37:18.000,Accepted,Low,Assigned,G97,V3_2,pl,Org line C,PROD494,Brazil
1-722551539,Queued\\Awaiting Assignment,Rafal,2012/04/18 17:40:38.000,Queued,Low,Awaiting Assignment,G266 2nd,E_10,pl,Org line C,PROD85,POLAND
1-722586342,Accepted\\In Progress,Wesley,2012/04/18 17:40:43.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD321,Brazil
1-722586342,Accepted\\In Progress,Wesley,2012/04/18 17:40:49.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD321,Brazil
1-722201622,Accepted\\In Progress,Roland,2012/04/18 17:41:19.000,Accepted,Medium,In Progress,M22 2nd,A2_1,se,Org line A2,PROD727,Sweden
1-722201622,Accepted\\Wait - User,Roland,2012/04/18 17:41:23.000,Accepted,Medium,Wait - User,M22 2nd,A2_1,se,Org line A2,PROD727,Sweden
1-722579031,Queued\\Awaiting Assignment,Zbigniew,2012/04/18 17:41:53.000,Queued,Low,Awaiting Assignment,G29 3rd,A2_2,se,Org line A2,PROD797,POLAND
1-722551539,Accepted\\In Progress,Vikash,2012/04/18 17:43:46.000,Accepted,Low,In Progress,G266 2nd,E_10,pl,Org line C,PROD85,Sweden
1-722551539,Accepted\\Wait - Implementation,Vikash,2012/04/18 17:44:41.000,Accepted,Low,Wait - Implementation,G266 2nd,E_10,pl,Org line C,PROD85,Sweden
1-722332101,Accepted\\In Progress,Andre,2012/04/18 17:48:26.000,Accepted,Low,In Progress,G97,V3_2,br,Org line C,PROD321,Brazil
1-722332101,Accepted\\Wait,Andre,2012/04/18 17:48:37.000,Accepted,Low,Wait,G97,V3_2,br,Org line C,PROD321,Brazil
1-722568166,Completed\\Resolved,Pawel,2012/04/18 17:49:49.000,Completed,Low,Resolved,G96,V3_2,pl,Org line C,PROD253,POLAND
1-707231563,Accepted\\In Progress,Alex,2012/04/18 17:50:33.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD494,Brazil
1-707231563,Accepted\\Assigned,Alex,2012/04/18 17:50:53.000,Accepted,Low,Assigned,G97,V3_2,pl,Org line C,PROD494,Brazil
1-709073651,Accepted\\Wait - User,Sreelesh,2012/04/18 17:53:39.000,Accepted,Medium,Wait - User,G92,E_5,in,Org line C,PROD243,INDIA
1-704849848,Accepted\\Wait - Vendor,Renaat,2012/04/18 17:56:08.000,Accepted,Medium,Wait - Vendor,D2,A2_1,be,Org line C,PROD542,Belgium
1-722557526,Accepted\\In Progress,Mattia,2012/04/18 18:02:16.000,Accepted,Low,In Progress,D6,A2_1,be,Org line C,PROD590,Belgium
1-722557526,Accepted\\In Progress,Mattia,2012/04/18 18:02:41.000,Accepted,Low,In Progress,D6,A2_1,be,Org line C,PROD590,Belgium
1-704849848,Queued\\Awaiting Assignment,Renaat,2012/04/18 18:05:41.000,Queued,Medium,Awaiting Assignment,V37 2nd,,be,Org line V7n,PROD542,Belgium
1-722568166,Queued\\Awaiting Assignment,Evgeny,2012/04/18 18:06:59.000,Queued,Low,Awaiting Assignment,G96,V3_2,pl,Org line C,PROD253,RUSSIAN FEDERATION
1-716530349,Queued\\Awaiting Assignment,Renaat,2012/04/18 18:08:06.000,Queued,Medium,Awaiting Assignment,V37 2nd,,be,Org line V7n,PROD542,Belgium
1-722557526,Queued\\Awaiting Assignment,Mattia,2012/04/18 18:10:47.000,Queued,Low,Awaiting Assignment,G297,V3_2,be,Org line C,PROD590,Belgium
1-722586342,Completed\\In Call,Wesley,2012/04/18 18:12:45.000,Completed,Low,In Call,G96,V3_2,pl,Org line C,PROD321,Brazil
1-704218008,Accepted\\In Progress,Lionel,2012/04/18 18:13:30.000,Accepted,Low,In Progress,W4,V3_2,fr,Org line C,PROD279,France
1-704218008,Accepted\\Wait - User,Lionel,2012/04/18 18:13:35.000,Accepted,Low,Wait - User,W4,V3_2,fr,Org line C,PROD279,France
1-720602934,Accepted\\In Progress,Valdecir,2012/04/18 18:17:34.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD618,Brazil
1-720602934,Accepted\\Wait,Valdecir,2012/04/18 18:17:42.000,Accepted,Low,Wait,G97,V3_2,pl,Org line C,PROD618,Brazil
1-718032180,Accepted\\In Progress,Paulo,2012/04/18 18:18:16.000,Accepted,Medium,In Progress,D4,A2_1,be,Org line A2,PROD236,Brazil
1-718151332,Accepted\\In Progress,Valdecir,2012/04/18 18:18:39.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD494,Brazil
1-718151332,Accepted\\Wait,Valdecir,2012/04/18 18:18:52.000,Accepted,Low,Wait,G97,V3_2,pl,Org line C,PROD494,Brazil
1-707231563,Accepted\\In Progress,Valdecir,2012/04/18 18:19:06.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD494,Brazil
1-707231563,Accepted\\Wait,Valdecir,2012/04/18 18:19:13.000,Accepted,Low,Wait,G97,V3_2,pl,Org line C,PROD494,Brazil
1-704218008,Queued\\Awaiting Assignment,Lionel,2012/04/18 18:22:32.000,Queued,Low,Awaiting Assignment,G255 2nd,E_10,fr,Org line C,PROD279,France
1-704218008,Queued\\Awaiting Assignment,Lionel,2012/04/18 18:22:51.000,Queued,Low,Awaiting Assignment,W4,V3_2,fr,Org line C,PROD279,France
1-704218008,Accepted\\In Progress,Lionel,2012/04/18 18:22:52.000,Accepted,Low,In Progress,W4,V3_2,fr,Org line C,PROD279,France
1-718032180,Queued\\Awaiting Assignment,Paulo,2012/04/18 18:24:46.000,Queued,Medium,Awaiting Assignment,D5,A2_1,be,Org line C,PROD236,Brazil
1-717413361,Completed\\Resolved,Fabricio,2012/04/18 18:28:06.000,Completed,High,Resolved,S2 2nd,A2_2,br,Org line A2,PROD424,Brazil
1-704218008,Queued\\Awaiting Assignment,Lionel,2012/04/18 18:28:26.000,Queued,Low,Awaiting Assignment,G255 2nd,E_10,fr,Org line C,PROD279,France
1-719171831,Accepted\\In Progress,Debasish,2012/04/18 18:33:54.000,Accepted,Low,In Progress,G22 2nd,A2_2,pl,Org line A2,PROD454,Sweden
1-719171831,Accepted\\Assigned,Debasish,2012/04/18 18:35:09.000,Accepted,Low,Assigned,G22 2nd,A2_2,pl,Org line A2,PROD454,Sweden
1-722591617,Accepted\\In Progress,Jason,2012/04/18 18:35:09.000,Accepted,Medium,In Progress,N32,V3_2,us,Org line C,PROD253,USA
1-719171831,Accepted\\Assigned,Debasish,2012/04/18 18:35:10.000,Accepted,Low,Assigned,G22 2nd,A2_2,pl,Org line A2,PROD454,Sweden
1-722591617,Accepted\\In Progress,Jason,2012/04/18 18:35:25.000,Accepted,Medium,In Progress,N32,V3_2,us,Org line C,PROD253,USA
1-687082195,Accepted\\Wait - Vendor,Sreelesh,2012/04/18 18:44:20.000,Accepted,Medium,Wait - Vendor,G92,E_5,pl,Org line C,PROD158,INDIA
1-722053011,Accepted\\Wait,Tomasz,2012/04/18 18:45:12.000,Accepted,Low,Wait,K1 3rd,A2_2,se,Org line A2,PROD370,POLAND
1-722388008,Accepted\\Wait - User,Sanderson,2012/04/18 18:46:43.000,Accepted,Low,Wait - User,C9,V3_2,br,Org line C,PROD424,Brazil
1-718032180,Accepted\\In Progress,Zoi,2012/04/18 18:46:46.000,Accepted,Medium,In Progress,D5,A2_1,be,Org line C,PROD236,Belgium
1-718032180,Accepted\\Assigned,Zoi,2012/04/18 18:46:55.000,Accepted,Medium,Assigned,D5,A2_1,be,Org line C,PROD236,Belgium
1-722591617,Queued\\Awaiting Assignment,Jason,2012/04/18 18:48:05.000,Queued,Medium,Awaiting Assignment,A2 2nd,,us,Org line C,PROD253,USA
1-722591617,Accepted\\In Progress,Jason,2012/04/18 18:48:10.000,Accepted,Medium,In Progress,A2 2nd,,us,Org line C,PROD253,USA
1-722385327,Accepted\\In Progress,Prashant,2012/04/18 18:55:44.000,Accepted,Medium,In Progress,G92,E_5,in,Org line C,PROD348,INDIA
1-722385327,Accepted\\Wait - User,Prashant,2012/04/18 18:55:51.000,Accepted,Medium,Wait - User,G92,E_5,in,Org line C,PROD348,INDIA
1-720521568,Accepted\\In Progress,Zoi,2012/04/18 19:24:32.000,Accepted,Medium,In Progress,D5,A2_1,be,Org line C,PROD542,Belgium
1-720521568,Accepted\\Wait - User,Zoi,2012/04/18 19:29:02.000,Accepted,Medium,Wait - User,D5,A2_1,be,Org line C,PROD542,Belgium
1-722579712,Accepted\\In Progress,Evelyn,2012/04/18 19:31:29.000,Accepted,Medium,In Progress,N38,V3_2,us,Org line C,PROD253,USA
1-722557908,Accepted\\In Progress,Rahul,2012/04/18 19:31:55.000,Accepted,Low,In Progress,G22 2nd,A2_2,pl,Org line A2,PROD698,Sweden
1-722579712,Accepted\\In Progress,Evelyn,2012/04/18 19:32:36.000,Accepted,Medium,In Progress,N38,V3_2,us,Org line C,PROD253,USA
1-722579712,Queued\\Awaiting Assignment,Evelyn,2012/04/18 19:33:43.000,Queued,Medium,Awaiting Assignment,N41,V3_2,us,Org line C,PROD253,USA
1-722557908,Queued\\Awaiting Assignment,Rahul,2012/04/18 19:37:20.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD698,Sweden
1-722579712,Accepted\\In Progress,Garry,2012/04/18 19:37:27.000,Accepted,Medium,In Progress,N41,V3_2,us,Org line C,PROD253,USA
1-722579712,Accepted\\Assigned,Garry,2012/04/18 19:37:41.000,Accepted,Medium,Assigned,N41,V3_2,us,Org line C,PROD253,USA
1-720136845,Accepted\\Assigned,Sreelesh,2012/04/18 19:39:49.000,Accepted,High,Assigned,G92,E_5,in,Org line C,PROD793,INDIA
1-700955144,Accepted\\Assigned,Prashant,2012/04/18 19:54:39.000,Accepted,Medium,Assigned,G92,E_5,pl,Org line C,PROD793,INDIA
1-722633677,Accepted\\In Progress,Eduardo,2012/04/18 20:18:09.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD16,Brazil
1-722653227,Accepted\\In Progress,Ana,2012/04/18 20:18:59.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD9,Brazil
1-722633677,Accepted\\In Progress,Eduardo,2012/04/18 20:19:18.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD16,Brazil
1-716410137,Accepted\\In Progress,Marc,2012/04/18 20:23:04.000,Accepted,Low,In Progress,N15 2nd,,ca,Org line C,PROD424,Canada
1-722653227,Accepted\\In Progress,Ana,2012/04/18 20:33:51.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD9,Brazil
1-722653227,Queued\\Awaiting Assignment,Ana,2012/04/18 20:42:38.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD9,Brazil
1-722653227,Queued\\Awaiting Assignment,Ana,2012/04/18 20:42:39.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD9,Brazil
1-722653227,Accepted\\In Progress,Ana,2012/04/18 20:42:41.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD9,Brazil
1-722653227,Accepted\\Wait - Implementation,Ana,2012/04/18 20:42:49.000,Accepted,Low,Wait - Implementation,G97,V3_2,pl,Org line C,PROD9,Brazil
1-722362086,Accepted\\In Progress,Przemyslaw,2012/04/18 20:45:19.000,Accepted,Medium,In Progress,W16 3rd,A2_1,se,Org line A2,PROD775,POLAND
1-722362086,Accepted\\Wait - User,Przemyslaw,2012/04/18 20:45:25.000,Accepted,Medium,Wait - User,W16 3rd,A2_1,se,Org line A2,PROD775,POLAND
1-722603802,Accepted\\In Progress,Josef,2012/04/18 20:55:12.000,Accepted,Low,In Progress,S37,V3_2,pl,Org line C,PROD424,Sweden
1-722603802,Accepted\\In Progress,Josef,2012/04/18 20:55:46.000,Accepted,Low,In Progress,S37,V3_2,pl,Org line C,PROD424,Sweden
1-722603802,Queued\\Awaiting Assignment,Josef,2012/04/18 21:02:32.000,Queued,Low,Awaiting Assignment,S39,V3_2,pl,Org line C,PROD424,Sweden
1-722603802,Accepted\\In Progress,Josef,2012/04/18 21:03:56.000,Accepted,Low,In Progress,S37,V3_2,pl,Org line C,PROD424,Sweden
1-722603802,Queued\\Awaiting Assignment,Josef,2012/04/18 21:04:21.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD424,Sweden
1-722682307,Accepted\\In Progress,Marcelo,2012/04/18 21:37:03.000,Accepted,Low,In Progress,S9 2nd,V3_2,pl,Org line B,PROD267,Brazil
1-722682307,Accepted\\In Progress,Marcelo,2012/04/18 21:40:11.000,Accepted,Low,In Progress,S9 2nd,V3_2,pl,Org line B,PROD267,Brazil
1-722682307,Queued\\Awaiting Assignment,Marcelo,2012/04/18 21:40:36.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD267,Brazil
1-722485381,Accepted\\In Progress,Angelo,2012/04/18 21:45:58.000,Accepted,Low,In Progress,S9 2nd,V3_2,br,Org line B,PROD253,Brazil
1-720236793,Accepted\\Wait - Vendor,Eduardo,2012/04/18 21:56:34.000,Accepted,Low,Wait - Vendor,S9 2nd,V3_2,br,Org line B,PROD274,Brazil
1-722568166,Accepted\\In Progress,Dennis,2012/04/18 22:08:46.000,Accepted,Low,In Progress,G96,V3_2,pl,Org line C,PROD253,Sweden
1-722568166,Queued\\Awaiting Assignment,Dennis,2012/04/18 22:08:55.000,Queued,Low,Awaiting Assignment,G97,V3_2,pl,Org line C,PROD253,Sweden
1-722676283,Accepted\\In Progress,Alex,2012/04/18 22:11:50.000,Accepted,Low,In Progress,G97,V3_2,br,Org line C,PROD279,Brazil
1-720136845,Accepted\\In Progress,Arun,2012/04/18 22:11:53.000,Accepted,High,In Progress,G92,E_5,in,Org line C,PROD793,INDIA
1-720136845,Accepted\\Wait - Implementation,Arun,2012/04/18 22:11:59.000,Accepted,High,Wait - Implementation,G92,E_5,in,Org line C,PROD793,INDIA
1-722676283,Accepted\\In Progress,Alex,2012/04/18 22:12:33.000,Accepted,Low,In Progress,G97,V3_2,br,Org line C,PROD279,Brazil
1-722676283,Queued\\Awaiting Assignment,Alex,2012/04/18 22:14:24.000,Queued,Low,Awaiting Assignment,S9 2nd,V3_2,br,Org line B,PROD279,Brazil
1-722698931,Queued\\Awaiting Assignment,Patrick,2012/04/18 22:28:03.000,Queued,Low,Awaiting Assignment,G359,V3_2,pl,Org line C,PROD498,Sweden
1-722676283,Accepted\\In Progress,Divonsir,2012/04/18 22:37:43.000,Accepted,Low,In Progress,S9 2nd,V3_2,br,Org line B,PROD279,Brazil
1-722676283,Queued\\Awaiting Assignment,Divonsir,2012/04/18 22:38:36.000,Queued,Low,Awaiting Assignment,S6,V3_2,br,Org line B,PROD279,Brazil
1-720256656,Accepted\\In Progress,Krzysztof,2012/04/18 22:51:37.000,Accepted,Medium,In Progress,G28 3rd,A2_2,se,Org line A2,PROD184,POLAND
1-720256656,Accepted\\Assigned,Krzysztof,2012/04/18 22:52:46.000,Accepted,Medium,Assigned,G28 3rd,A2_2,se,Org line A2,PROD184,POLAND
1-718977997,Accepted\\Wait - User,Ajitkumar,2012/04/18 23:16:00.000,Accepted,Low,Wait - User,G32 2nd,A2_4,se,Org line A2,PROD199,Sweden
1-718162127,Completed\\Resolved,Tina,2012/04/18 23:41:22.000,Completed,Medium,Resolved,V57 2nd,,us,Org line V11,PROD365,USA
1-722579712,Accepted\\In Progress,Luis,2012/04/18 23:42:31.000,Accepted,Medium,In Progress,N41,V3_2,us,Org line C,PROD253,USA
1-722579712,Accepted\\Wait - User,Luis,2012/04/18 23:42:37.000,Accepted,Medium,Wait - User,N41,V3_2,us,Org line C,PROD253,USA
1-722485381,Accepted\\Wait - User,Angelo,2012/04/19 00:07:21.000,Accepted,Low,Wait - User,S9 2nd,V3_2,br,Org line B,PROD253,Brazil
1-700955144,Accepted\\In Progress,Arun,2012/04/19 00:27:57.000,Accepted,Medium,In Progress,G92,E_5,pl,Org line C,PROD793,INDIA
1-700955144,Accepted\\Wait - User,Arun,2012/04/19 00:28:04.000,Accepted,Medium,Wait - User,G92,E_5,pl,Org line C,PROD793,INDIA
1-708573022,Accepted\\In Progress,Per,2012/04/19 00:52:55.000,Accepted,Medium,In Progress,S43,V3_2,se,Org line C,PROD660,Sweden
1-708573022,Accepted\\Wait - User,Per,2012/04/19 00:53:06.000,Accepted,Medium,Wait - User,S43,V3_2,se,Org line C,PROD660,Sweden
1-718028943,Completed\\Closed,Siebel,2012/04/19 01:09:43.000,Completed,Low,Closed,G97,V3_2,pl,Org line C,PROD258,0
1-717413361,Completed\\Closed,Siebel,2012/04/19 01:10:42.000,Completed,High,Closed,S2 2nd,A2_2,br,Org line A2,PROD424,0
1-722698931,Accepted\\In Progress,Renato,2012/04/19 01:14:03.000,Accepted,Low,In Progress,G359,V3_2,pl,Org line C,PROD498,Brazil
1-722698931,Accepted\\In Progress,Renato,2012/04/19 01:14:10.000,Accepted,Low,In Progress,G359,V3_2,pl,Org line C,PROD498,Brazil
1-722698931,Queued\\Awaiting Assignment,Renato,2012/04/19 01:18:06.000,Queued,Low,Awaiting Assignment,G236 2nd,E_10,pl,Org line C,PROD498,Brazil
1-722682307,Accepted\\In Progress,Renato,2012/04/19 03:00:50.000,Accepted,Low,In Progress,G97,V3_2,pl,Org line C,PROD267,Brazil
1-722682307,Accepted\\Wait,Renato,2012/04/19 03:02:03.000,Accepted,Low,Wait,G97,V3_2,pl,Org line C,PROD267,Brazil
1-722682307,Accepted\\Assigned,Renato,2012/04/19 03:02:27.000,Accepted,Low,Assigned,G97,V3_2,pl,Org line C,PROD267,Brazil
1-720136845,Completed\\Resolved,Arun,2012/04/19 03:17:15.000,Completed,High,Resolved,G92,E_5,in,Org line C,PROD793,INDIA
1-700955144,Accepted\\Assigned,Arun,2012/04/19 04:12:48.000,Accepted,Medium,Assigned,G92,E_5,pl,Org line C,PROD793,INDIA
1-700955144,Accepted\\In Progress,Arun,2012/04/19 04:12:52.000,Accepted,Medium,In Progress,G92,E_5,pl,Org line C,PROD793,INDIA
1-700955144,Accepted\\Assigned,Arun,2012/04/19 04:13:04.000,Accepted,Medium,Assigned,G92,E_5,pl,Org line C,PROD793,INDIA
1-708505881,Accepted\\Wait - User,Siebel,2012/04/19 04:21:00.000,Accepted,Low,Wait - User,D1,A2_1,cn,Org line B,PROD790,0
1-720001688,Accepted\\In Progress,Peng,2012/04/19 04:35:52.000,Accepted,High,In Progress,P2,V3_2,cn,Org line C,PROD253,China
1-720001688,Accepted\\Wait - User,Peng,2012/04/19 04:37:52.000,Accepted,High,Wait - User,P2,V3_2,cn,Org line C,PROD253,China
1-716650567,Completed\\Resolved,Kwewat,2012/04/19 04:38:23.000,Completed,High,Resolved,D1,A2_1,cn,Org line B,PROD350,THAILAND
1-719999107,Accepted\\Wait - Implementation,Suresh,2012/04/19 04:52:21.000,Accepted,Low,Wait - Implementation,G230 2nd,E_10,in,Org line B,PROD424,INDIA
1-722800373,Accepted\\In Progress,Abby,2012/04/19 05:00:21.000,Accepted,Low,In Progress,D1,A2_1,cn,Org line B,PROD50,China
1-722800373,Accepted\\In Progress,Abby,2012/04/19 05:00:49.000,Accepted,Low,In Progress,D1,A2_1,cn,Org line B,PROD50,China
1-722800373,Queued\\Awaiting Assignment,Abby,2012/04/19 05:02:43.000,Queued,Low,Awaiting Assignment,G12 2nd,A2_5,cn,Org line A2,PROD50,China
1-700955144,Accepted\\In Progress,Azam khan,2012/04/19 05:08:55.000,Accepted,Medium,In Progress,G92,E_5,pl,Org line C,PROD793,INDIA
1-700955144,Accepted\\Wait - User,Azam khan,2012/04/19 05:09:49.000,Accepted,Medium,Wait - User,G92,E_5,pl,Org line C,PROD793,INDIA
1-719557568,Queued\\Awaiting Assignment,Jinos,2012/04/19 05:21:31.000,Queued,Low,Awaiting Assignment,N7 2nd,A2_1,pl,Org line A2,PROD746,INDIA
1-722676834,Accepted\\In Progress,Philip,2012/04/19 05:32:29.000,Accepted,Low,In Progress,G96,V3_2,jp,Org line C,PROD424,Japan
