Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
1188,Register,System,2014/04/23 14:52:14.000,2014/04/23 14:52:14.000
1188,Acceptance of requests,group1,2014/04/23 14:52:14.000,2014/04/23 15:02:29.000
1122,Credit committee,group5,2014/04/23 14:52:33.000,2014/04/23 15:34:26.000
1099,Requirements review,group6,2014/04/23 14:55:47.000,2014/04/23 15:02:48.000
1129,Collateral check,group4,2014/04/23 14:56:39.000,2014/04/23 15:18:54.000
1120,Collateral check,group4,2014/04/23 14:56:41.000,2014/04/23 16:06:31.000
1168,Completeness check,group2,2014/04/23 14:56:52.000,2014/04/23 16:19:08.000
1126,Credit committee,group5,2014/04/23 14:57:37.000,2014/04/23 15:50:40.000
1189,Register,System,2014/04/23 14:57:43.000,2014/04/23 14:57:43.000
1189,Acceptance of requests,group1,2014/04/23 14:57:43.000,2014/04/23 15:12:22.000
1182,Completeness check,group2,2014/04/23 14:58:23.000,2014/04/23 16:19:04.000
1190,Register,System,2014/04/23 15:01:01.000,2014/04/23 15:01:01.000
1190,Acceptance of requests,group1,2014/04/23 15:01:01.000,2014/04/23 15:20:46.000
1160,Credit worthiness check,group3,2014/04/23 15:01:03.000,2014/04/23 16:27:19.000
1152,Completeness check,group2,2014/04/23 15:01:21.000,2014/04/23 16:19:34.000
1183,Completeness check,group2,2014/04/23 15:01:30.000,2014/04/23 16:03:41.000
1191,Register,System,2014/04/23 15:02:13.000,2014/04/23 15:02:13.000
1191,Acceptance of requests,group1,2014/04/23 15:02:13.000,2014/04/23 15:19:08.000
1188,Collection of documents,group1,2014/04/23 15:02:29.000,2014/04/23 16:24:53.000
1124,Collateral check,group4,2014/04/23 15:03:01.000,2014/04/23 16:12:34.000
1142,Credit worthiness check,group3,2014/04/23 15:03:24.000,2014/04/23 16:24:20.000
1123,Credit committee,group5,2014/04/23 15:03:25.000,2014/04/23 15:30:51.000
1146,Credit worthiness check,group3,2014/04/23 15:03:39.000,2014/04/23 16:43:01.000
1158,Completeness check,group2,2014/04/23 15:03:59.000,2014/04/23 16:17:09.000
1125,Credit committee,group5,2014/04/23 15:04:18.000,2014/04/23 15:50:32.000
1121,Credit committee,group5,2014/04/23 15:04:31.000,2014/04/23 15:49:35.000
1118,Credit committee,group5,2014/04/23 15:04:59.000,2014/04/23 15:40:52.000
1113,Requirements review,group6,2014/04/23 15:07:01.000,2014/04/23 15:15:58.000
1114,Credit committee,group5,2014/04/23 15:07:26.000,2014/04/23 15:53:35.000
1147,Credit worthiness check,group3,2014/04/23 15:08:08.000,2014/04/23 16:25:34.000
1166,Completeness check,group2,2014/04/23 15:08:13.000,2014/04/23 16:10:31.000
1141,Collateral check,group4,2014/04/23 15:09:53.000,2014/04/23 15:49:24.000
1098,Collateral check,group4,2014/04/23 15:10:25.000,2014/04/23 16:23:21.000
1106,Credit committee,group5,2014/04/23 15:10:46.000,2014/04/23 16:14:04.000
1180,Completeness check,group2,2014/04/23 15:11:47.000,2014/04/23 16:17:25.000
1189,Collection of documents,group1,2014/04/23 15:12:22.000,2014/04/23 15:58:34.000
1172,Completeness check,group2,2014/04/23 15:12:26.000,2014/04/23 16:36:26.000
1175,Completeness check,group2,2014/04/23 15:12:39.000,2014/04/23 16:24:56.000
1116,Collateral check,group4,2014/04/23 15:13:46.000,2014/04/23 15:53:42.000
1144,Collateral check,group4,2014/04/23 15:14:21.000,2014/04/23 15:41:09.000
1111,Credit committee,group5,2014/04/23 15:14:25.000,2014/04/23 15:48:14.000
1161,Completeness check,group2,2014/04/23 15:14:35.000,2014/04/23 16:31:58.000
1109,Credit committee,group5,2014/04/23 15:15:11.000,2014/04/23 15:57:02.000
1119,Collateral check,group4,2014/04/23 15:16:06.000,2014/04/23 16:17:13.000
1135,Collateral check,group4,2014/04/23 15:16:16.000,2014/04/23 16:14:52.000
1171,Completeness check,group2,2014/04/23 15:16:18.000,2014/04/23 16:25:08.000
1154,Credit worthiness check,group3,2014/04/23 15:16:33.000,2014/04/23 16:22:53.000
1155,Credit worthiness check,group3,2014/04/23 15:17:00.000,2014/04/23 16:33:33.000
1107,Requirements review,group6,2014/04/23 15:18:14.000,2014/04/23 15:30:44.000
1157,Completeness check,group2,2014/04/23 15:18:20.000,2014/04/23 16:47:36.000
1143,Credit worthiness check,group3,2014/04/23 15:18:45.000,2014/04/23 16:30:59.000
1108,Credit committee,group5,2014/04/23 15:18:49.000,2014/04/23 15:35:50.000
1129,Credit committee,group5,2014/04/23 15:18:54.000,2014/04/23 16:02:17.000
1192,Register,System,2014/04/23 15:19:07.000,2014/04/23 15:19:07.000
1192,Acceptance of requests,group1,2014/04/23 15:19:07.000,2014/04/23 15:28:43.000
1191,Collection of documents,group1,2014/04/23 15:19:08.000,2014/04/23 17:02:30.000
1139,Collateral check,group4,2014/04/23 15:19:09.000,2014/04/23 16:27:25.000
1110,Credit committee,group5,2014/04/23 15:19:29.000,2014/04/23 16:48:56.000
1156,Credit worthiness check,group3,2014/04/23 15:20:07.000,2014/04/23 16:41:32.000
1174,Completeness check,group2,2014/04/23 15:20:09.000,2014/04/23 16:40:14.000
1190,Collection of documents,group1,2014/04/23 15:20:46.000,2014/04/23 16:46:40.000
1137,Collateral check,group4,2014/04/23 15:20:54.000,2014/04/23 16:08:05.000
1133,Collateral check,group4,2014/04/23 15:22:29.000,2014/04/23 15:50:42.000
1145,Collateral check,group4,2014/04/23 15:23:08.000,2014/04/23 16:24:54.000
1193,Register,System,2014/04/23 15:23:16.000,2014/04/23 15:23:16.000
1193,Acceptance of requests,group1,2014/04/23 15:23:16.000,2014/04/23 15:40:33.000
1127,Collateral check,group4,2014/04/23 15:24:32.000,2014/04/23 15:49:25.000
1115,Credit committee,group5,2014/04/23 15:25:03.000,2014/04/23 16:00:48.000
1101,Requirements review,group6,2014/04/23 15:25:39.000,2014/04/23 15:31:50.000
1128,Collateral check,group4,2014/04/23 15:26:20.000,2014/04/23 15:51:53.000
1150,Credit worthiness check,group3,2014/04/23 15:27:12.000,2014/04/23 16:49:14.000
1192,Collection of documents,group1,2014/04/23 15:28:43.000,2014/04/23 16:50:32.000
1167,Credit worthiness check,group3,2014/04/23 15:28:57.000,2014/04/23 16:57:35.000
1148,Collateral check,group4,2014/04/23 15:29:04.000,2014/04/23 16:14:35.000
1164,Credit worthiness check,group3,2014/04/23 15:29:09.000,2014/04/23 17:09:40.000
1185,Completeness check,group2,2014/04/23 15:29:46.000,2014/04/23 16:37:42.000
1194,Register,System,2014/04/23 15:30:12.000,2014/04/23 15:30:12.000
1194,Acceptance of requests,group1,2014/04/23 15:30:12.000,2014/04/23 15:45:45.000
1123,Requirements review,group6,2014/04/23 15:30:51.000,2014/04/23 15:37:24.000
1195,Register,System,2014/04/23 15:31:18.000,2014/04/23 15:31:18.000
1195,Acceptance of requests,group1,2014/04/23 15:31:18.000,2014/04/23 15:48:26.000
1176,Completeness check,group2,2014/04/23 15:31:52.000,2014/04/23 16:55:38.000
1134,Collateral check,group4,2014/04/23 15:32:33.000,2014/04/23 16:06:07.000
1196,Register,System,2014/04/23 15:32:37.000,2014/04/23 15:32:37.000
1196,Acceptance of requests,group1,2014/04/23 15:32:37.000,2014/04/23 15:43:32.000
1162,Credit worthiness check,group3,2014/04/23 15:32:38.000,2014/04/23 17:02:12.000
1151,Credit worthiness check,group3,2014/04/23 15:33:08.000,2014/04/23 16:50:27.000
1184,Completeness check,group2,2014/04/23 15:33:10.000,2014/04/23 16:23:09.000
1122,Requirements review,group6,2014/04/23 15:34:26.000,2014/04/23 15:40:02.000
1177,Completeness check,group2,2014/04/23 15:34:41.000,2014/04/23 16:27:03.000
1165,Credit worthiness check,group3,2014/04/23 15:35:42.000,2014/04/23 16:54:48.000
1108,Requirements review,group6,2014/04/23 15:35:50.000,2014/04/23 15:44:56.000
1197,Register,System,2014/04/23 15:35:51.000,2014/04/23 15:35:51.000
1197,Acceptance of requests,group1,2014/04/23 15:35:51.000,2014/04/23 15:55:18.000
1138,Collateral check,group4,2014/04/23 15:36:30.000,2014/04/23 16:39:50.000
1140,Collateral check,group4,2014/04/23 15:36:32.000,2014/04/23 16:31:53.000
1169,Completeness check,group2,2014/04/23 15:37:46.000,2014/04/23 16:57:27.000
1193,Collection of documents,group1,2014/04/23 15:40:33.000,2014/04/23 16:56:48.000
1118,Requirements review,group6,2014/04/23 15:40:52.000,2014/04/23 15:52:38.000
1144,Credit committee,group5,2014/04/23 15:41:09.000,2014/04/23 16:15:23.000
1136,Collateral check,group4,2014/04/23 15:41:10.000,2014/04/23 16:10:17.000
1132,Collateral check,group4,2014/04/23 15:42:24.000,2014/04/23 16:06:33.000
1173,Completeness check,group2,2014/04/23 15:42:37.000,2014/04/23 16:34:03.000
1159,Collateral check,group4,2014/04/23 15:42:38.000,2014/04/23 16:04:59.000
1196,Collection of documents,group1,2014/04/23 15:43:32.000,2014/04/23 17:16:42.000
1194,Collection of documents,group1,2014/04/23 15:45:45.000,2014/04/23 16:44:11.000
1163,Credit worthiness check,group3,2014/04/23 15:47:48.000,2014/04/23 17:09:23.000
1111,Requirements review,group6,2014/04/23 15:48:14.000,2014/04/23 16:00:35.000
1195,Collection of documents,group1,2014/04/23 15:48:26.000,2014/04/23 17:03:25.000
1095,Requirements review,group6,2014/04/23 15:48:55.000,2014/04/23 15:58:07.000
1141,Credit committee,group5,2014/04/23 15:49:24.000,2014/04/23 16:32:53.000
1127,Credit committee,group5,2014/04/23 15:49:25.000,2014/04/23 16:05:31.000
1121,Requirements review,group6,2014/04/23 15:49:35.000,2014/04/23 15:56:42.000
1100,Credit committee,group5,2014/04/23 15:49:53.000,2014/04/23 16:11:53.000
1125,Requirements review,group6,2014/04/23 15:50:32.000,2014/04/23 15:56:32.000
1126,Requirements review,group6,2014/04/23 15:50:40.000,2014/04/23 15:58:59.000
1133,Credit committee,group5,2014/04/23 15:50:42.000,2014/04/23 16:21:15.000
1187,Credit worthiness check,group3,2014/04/23 15:51:21.000,2014/04/23 17:21:36.000
1128,Credit committee,group5,2014/04/23 15:51:53.000,2014/04/23 16:50:26.000
1198,Register,System,2014/04/23 15:52:38.000,2014/04/23 15:52:38.000
1198,Acceptance of requests,group1,2014/04/23 15:52:38.000,2014/04/23 16:02:50.000
1117,Requirements review,group6,2014/04/23 15:52:56.000,2014/04/23 16:03:37.000
1114,Requirements review,group6,2014/04/23 15:53:35.000,2014/04/23 16:07:21.000
1116,Credit committee,group5,2014/04/23 15:53:42.000,2014/04/23 16:37:49.000
1112,Requirements review,group6,2014/04/23 15:55:11.000,2014/04/23 16:08:40.000
1197,Collection of documents,group1,2014/04/23 15:55:18.000,2014/04/23 17:25:30.000
1199,Register,System,2014/04/23 15:56:20.000,2014/04/23 15:56:20.000
1199,Acceptance of requests,group1,2014/04/23 15:56:20.000,2014/04/23 16:07:22.000
1109,Requirements review,group6,2014/04/23 15:57:02.000,2014/04/23 16:02:21.000
1131,Collateral check,group4,2014/04/23 15:57:42.000,2014/04/23 16:38:35.000
1189,Completeness check,group2,2014/04/23 15:58:34.000,2014/04/23 17:28:05.000
1115,Requirements review,group6,2014/04/23 16:00:48.000,2014/04/23 16:09:54.000
1129,Requirements review,group6,2014/04/23 16:02:17.000,2014/04/23 16:08:52.000
1200,Register,System,2014/04/23 16:02:46.000,2014/04/23 16:02:46.000
1200,Acceptance of requests,group1,2014/04/23 16:02:46.000,2014/04/23 16:21:11.000
1198,Collection of documents,group1,2014/04/23 16:02:50.000,2014/04/23 17:12:07.000
1186,Completeness check,group2,2014/04/23 16:03:25.000,2014/04/23 17:10:40.000
1201,Register,System,2014/04/23 16:03:29.000,2014/04/23 16:03:29.000
1201,Acceptance of requests,group1,2014/04/23 16:03:29.000,2014/04/23 16:16:07.000
1183,Credit worthiness check,group3,2014/04/23 16:03:41.000,2014/04/23 17:25:35.000
1178,Completeness check,group2,2014/04/23 16:04:52.000,2014/04/23 17:17:11.000
1159,Credit committee,group5,2014/04/23 16:04:59.000,2014/04/23 16:54:22.000
1170,Completeness check,group2,2014/04/23 16:05:21.000,2014/04/23 17:25:03.000
1127,Requirements review,group6,2014/04/23 16:05:31.000,2014/04/23 16:13:31.000
1202,Register,System,2014/04/23 16:05:35.000,2014/04/23 16:05:35.000
1202,Acceptance of requests,group1,2014/04/23 16:05:35.000,2014/04/23 16:17:03.000
1134,Credit committee,group5,2014/04/23 16:06:07.000,2014/04/23 17:26:27.000
1120,Credit committee,group5,2014/04/23 16:06:31.000,2014/04/23 16:52:45.000
1132,Credit committee,group5,2014/04/23 16:06:33.000,2014/04/23 16:51:19.000
1199,Collection of documents,group1,2014/04/23 16:07:22.000,2014/04/23 17:22:54.000
1137,Credit committee,group5,2014/04/23 16:08:05.000,2014/04/23 16:46:55.000
1136,Credit committee,group5,2014/04/23 16:10:17.000,2014/04/23 16:42:01.000
1166,Credit worthiness check,group3,2014/04/23 16:10:31.000,2014/04/23 17:36:45.000
1179,Completeness check,group2,2014/04/23 16:10:55.000,2014/04/23 17:39:32.000
1100,Requirements review,group6,2014/04/23 16:11:53.000,2014/04/23 16:21:53.000
1124,Credit committee,group5,2014/04/23 16:12:34.000,2014/04/23 16:50:53.000
1181,Completeness check,group2,2014/04/23 16:13:27.000,2014/04/23 17:19:32.000
1106,Requirements review,group6,2014/04/23 16:14:04.000,2014/04/23 16:25:07.000
1148,Credit committee,group5,2014/04/23 16:14:35.000,2014/04/23 16:54:52.000
1135,Credit committee,group5,2014/04/23 16:14:52.000,2014/04/23 17:25:41.000
1144,Requirements review,group6,2014/04/23 16:15:23.000,2014/04/23 16:26:57.000
1201,Collection of documents,group1,2014/04/23 16:16:07.000,2014/04/23 18:36:44.000
1202,Collection of documents,group1,2014/04/23 16:17:03.000,2014/04/23 17:27:17.000
1149,Collateral check,group4,2014/04/23 16:17:07.000,2014/04/23 17:02:05.000
1158,Credit worthiness check,group3,2014/04/23 16:17:09.000,2014/04/23 17:30:50.000
1119,Credit committee,group5,2014/04/23 16:17:13.000,2014/04/23 16:49:16.000
1180,Credit worthiness check,group3,2014/04/23 16:17:25.000,2014/04/23 17:39:21.000
1182,Credit worthiness check,group3,2014/04/23 16:19:04.000,2014/04/23 17:49:08.000
1168,Credit worthiness check,group3,2014/04/23 16:19:08.000,2014/04/23 17:34:35.000
1152,Credit worthiness check,group3,2014/04/23 16:19:34.000,2014/04/23 17:40:33.000
1200,Collection of documents,group1,2014/04/23 16:21:11.000,2014/04/23 17:27:33.000
1133,Requirements review,group6,2014/04/23 16:21:15.000,2014/04/23 16:32:28.000
1154,Collateral check,group4,2014/04/23 16:22:53.000,2014/04/23 17:22:56.000
1184,Credit worthiness check,group3,2014/04/23 16:23:09.000,2014/04/23 17:45:30.000
1098,Credit committee,group5,2014/04/23 16:23:21.000,2014/04/23 17:04:54.000
1142,Collateral check,group4,2014/04/23 16:24:20.000,2014/04/23 17:23:05.000
1153,Collateral check,group4,2014/04/23 16:24:22.000,2014/04/23 17:29:02.000
1188,Completeness check,group2,2014/04/23 16:24:53.000,2014/04/23 17:18:57.000
1145,Credit committee,group5,2014/04/23 16:24:54.000,2014/04/23 17:48:00.000
1175,Credit worthiness check,group3,2014/04/23 16:24:56.000,2014/04/23 17:43:17.000
1171,Credit worthiness check,group3,2014/04/23 16:25:08.000,2014/04/23 17:47:10.000
1147,Collateral check,group4,2014/04/23 16:25:34.000,2014/04/23 16:50:30.000
1177,Credit worthiness check,group3,2014/04/23 16:27:03.000,2014/04/23 18:00:47.000
1203,Register,System,2014/04/23 16:27:08.000,2014/04/23 16:27:08.000
1203,Acceptance of requests,group1,2014/04/23 16:27:08.000,2014/04/23 16:40:43.000
1160,Collateral check,group4,2014/04/23 16:27:19.000,2014/04/23 17:02:25.000
1139,Credit committee,group5,2014/04/23 16:27:25.000,2014/04/23 17:25:18.000
1143,Collateral check,group4,2014/04/23 16:30:59.000,2014/04/23 16:57:04.000
1140,Credit committee,group5,2014/04/23 16:31:53.000,2014/04/23 17:24:56.000
1161,Credit worthiness check,group3,2014/04/23 16:31:58.000,2014/04/23 17:59:07.000
1141,Requirements review,group6,2014/04/23 16:32:53.000,2014/04/23 16:38:32.000
1204,Register,System,2014/04/23 16:33:23.000,2014/04/23 16:33:23.000
1204,Acceptance of requests,group1,2014/04/23 16:33:23.000,2014/04/23 16:52:48.000
1155,Collateral check,group4,2014/04/23 16:33:33.000,2014/04/23 17:43:28.000
1173,Credit worthiness check,group3,2014/04/23 16:34:03.000,2014/04/23 17:47:21.000
1172,Credit worthiness check,group3,2014/04/23 16:36:26.000,2014/04/23 17:59:18.000
1185,Credit worthiness check,group3,2014/04/23 16:37:42.000,2014/04/23 18:03:48.000
1116,Requirements review,group6,2014/04/23 16:37:49.000,2014/04/23 16:45:14.000
1205,Register,System,2014/04/23 16:37:59.000,2014/04/23 16:37:59.000
1205,Acceptance of requests,group1,2014/04/23 16:37:59.000,2014/04/23 16:49:20.000
1131,Credit committee,group5,2014/04/23 16:38:35.000,2014/04/23 17:24:50.000
1138,Credit committee,group5,2014/04/23 16:39:50.000,2014/04/23 17:25:05.000
1174,Credit worthiness check,group3,2014/04/23 16:40:14.000,2014/04/23 18:05:17.000
1203,Collection of documents,group1,2014/04/23 16:40:43.000,2014/04/23 18:02:18.000
1156,Collateral check,group4,2014/04/23 16:41:32.000,2014/04/23 17:14:46.000
1206,Register,System,2014/04/23 16:41:38.000,2014/04/23 16:41:38.000
1206,Acceptance of requests,group1,2014/04/23 16:41:38.000,2014/04/23 16:55:22.000
1136,Requirements review,group6,2014/04/23 16:42:01.000,2014/04/23 16:47:49.000
1146,Collateral check,group4,2014/04/23 16:43:01.000,2014/04/23 17:11:04.000
1207,Register,System,2014/04/23 16:43:32.000,2014/04/23 16:43:32.000
1207,Acceptance of requests,group1,2014/04/23 16:43:32.000,2014/04/23 16:52:54.000
1194,Completeness check,group2,2014/04/23 16:44:11.000,2014/04/23 17:52:10.000
1190,Completeness check,group2,2014/04/23 16:46:40.000,2014/04/23 17:58:14.000
1137,Requirements review,group6,2014/04/23 16:46:55.000,2014/04/23 16:58:56.000
1157,Credit worthiness check,group3,2014/04/23 16:47:36.000,2014/04/23 18:07:25.000
1110,Requirements review,group6,2014/04/23 16:48:56.000,2014/04/23 16:54:42.000
1150,Collateral check,group4,2014/04/23 16:49:14.000,2014/04/23 17:39:13.000
1119,Requirements review,group6,2014/04/23 16:49:16.000,2014/04/23 16:56:07.000
1205,Collection of documents,group1,2014/04/23 16:49:20.000,2014/04/24 12:29:44.000
1128,Requirements review,group6,2014/04/23 16:50:26.000,2014/04/23 16:56:55.000
1151,Collateral check,group4,2014/04/23 16:50:27.000,2014/04/23 17:55:40.000
1147,Credit committee,group5,2014/04/23 16:50:30.000,2014/04/23 17:14:54.000
1192,Completeness check,group2,2014/04/23 16:50:32.000,2014/04/23 17:41:30.000
1124,Requirements review,group6,2014/04/23 16:50:53.000,2014/04/23 17:01:29.000
1132,Requirements review,group6,2014/04/23 16:51:19.000,2014/04/23 16:57:21.000
1120,Requirements review,group6,2014/04/23 16:52:45.000,2014/04/23 16:58:32.000
1204,Collection of documents,group1,2014/04/23 16:52:48.000,2014/04/23 18:04:25.000
1207,Collection of documents,group1,2014/04/23 16:52:54.000,2014/04/23 18:55:02.000
1159,Requirements review,group6,2014/04/23 16:54:22.000,2014/04/23 17:09:08.000
1165,Collateral check,group4,2014/04/23 16:54:48.000,2014/04/23 18:02:28.000
1148,Requirements review,group6,2014/04/23 16:54:52.000,2014/04/23 17:04:59.000
1206,Collection of documents,group1,2014/04/23 16:55:22.000,2014/04/23 18:54:06.000
