Incident ID,DateStamp,IncidentActivity_Number,IncidentActivity_Type,Assignment Group,KM number,Interaction ID
IM0000498,17-09-2013 09:36:28,001A5478241,Assignment,TEAM0003,KM0001274,SD0000695
IM0000504,17-09-2013 09:37:09,001A5476040,Assignment,TEAM0008,KM0001445,SD0000705
IM0000504,17-09-2013 09:37:09,001A5476039,Reassignment,TEAM0008,KM0001445,SD0000705
IM0000504,17-09-2013 09:37:09,001A5476041,Operator Update,TEAM0008,KM0001445,SD0000705
IM0000237,17-09-2013 09:43:49,001A5475615,Reassignment,TEAM0014,KM0001106,#N/B
IM0000237,17-09-2013 09:43:49,001A5475616,Update,TEAM0014,KM0001106,#N/B
IM0000516,17-09-2013 09:45:11,001A5478269,Operator Update,TEAM0017,KM0001113,SD0000717
IM0000516,17-09-2013 09:45:11,001A5478268,Assignment,TEAM0017,KM0001113,SD0000717
IM0000516,17-09-2013 09:45:11,001A5478267,Reassignment,TEAM0017,KM0001113,SD0000717
IM0000505,17-09-2013 09:45:23,001A5476058,Status Change,TEAM0008,KM0001445,SD0000706
IM0000505,17-09-2013 09:45:23,001A5476059,Operator Update,TEAM0008,KM0001445,SD0000706
IM0000505,17-09-2013 09:46:19,001A5476060,Operator Update,TEAM0008,KM0001445,SD0000706
IM0000531,17-09-2013 09:46:41,001A5475630,Open,TEAM0008,KM0001559,#N/B
IM0000249,17-09-2013 09:49:31,001A5475639,Pending vendor,TEAM0086,KM0001444,#N/B
IM0000374,17-09-2013 09:49:47,001A5475640,Pending vendor,TEAM0086,KM0001444,SD0000566
IM0000484,17-09-2013 09:50:02,001A5475641,Pending vendor,TEAM0086,KM0002009,SD0000683
IM0000516,17-09-2013 09:50:19,001A5475643,Reassignment,TEAM0018,KM0001113,SD0000717
IM0000516,17-09-2013 09:50:19,001A5475644,Update,TEAM0018,KM0001113,SD0000717
IM0000497,17-09-2013 09:50:23,001A5475645,Pending vendor,TEAM0086,KM0001444,SD0000699
IM0000466,17-09-2013 09:52:45,001A5477537,Status Change,TEAM0008,KM0000897,SD0000672
IM0000466,17-09-2013 09:52:45,001A5477538,Communication with vendor,TEAM0008,KM0000897,SD0000672
IM0000509,17-09-2013 09:54:26,001A5475662,Update from customer,TEAM0034,KM0001382,SD0000709
IM0000509,17-09-2013 09:54:26,001A5475661,Assignment,TEAM0034,KM0001382,SD0000709
IM0000509,17-09-2013 09:54:26,001A5475660,Reassignment,TEAM0034,KM0001382,SD0000709
IM0000466,17-09-2013 09:55:20,001A5477542,External Vendor Assignment,TEAM0008,KM0000897,SD0000672
IM0000466,17-09-2013 09:55:20,001A5477541,Status Change,TEAM0008,KM0000897,SD0000672
IM0000532,17-09-2013 10:01:20,001A5478892,Open,TEAM0018,KM0001382,#N/B
IM0000526,17-09-2013 10:01:23,001A5478325,Open,TEAM0018,KM0001113,SD0000736
IM0000505,17-09-2013 10:01:37,001A5477581,Reassignment,TEAM9999,KM0001445,SD0000706
IM0000526,17-09-2013 10:02:31,001A5478326,Update,TEAM0018,KM0001113,SD0000736
IM0000377,17-09-2013 10:03:18,001A5478898,Update,TEAM0014,KM0001106,SD0000573
IM0000377,17-09-2013 10:03:18,001A5478897,Reassignment,TEAM0014,KM0001106,SD0000573
IM0000504,17-09-2013 10:04:57,001A5477592,Reassignment,TEAM0075,KM0001445,SD0000705
IM0000504,17-09-2013 10:04:57,001A5477594,Update,TEAM0075,KM0001445,SD0000705
IM0000504,17-09-2013 10:04:57,001A5477593,Status Change,TEAM0075,KM0001445,SD0000705
IM0000435,17-09-2013 10:08:28,001A5477601,Reassignment,TEAM0057,KM0000703,#N/B
IM0000435,17-09-2013 10:08:28,001A5477602,Assignment,TEAM0057,KM0000703,#N/B
IM0000435,17-09-2013 10:08:28,001A5477603,Status Change,TEAM0057,KM0000703,#N/B
IM0000435,17-09-2013 10:08:28,001A5477604,Operator Update,TEAM0057,KM0000703,#N/B
IM0000532,17-09-2013 10:08:43,001A5478914,Closed,TEAM0018,KM0001382,#N/B
IM0000532,17-09-2013 10:08:43,001A5478915,Caused By CI,TEAM0018,KM0001382,#N/B
IM0000516,17-09-2013 10:10:01,001A5477613,Assignment,TEAM0017,KM0001113,SD0000717
IM0000509,17-09-2013 10:11:18,001A5478923,Operator Update,TEAM0035,KM0001382,SD0000709
IM0000509,17-09-2013 10:11:18,001A5478922,Reassignment,TEAM0035,KM0001382,SD0000709
IM0000411,17-09-2013 10:14:04,001A5476112,Reassignment,TEAM0063,KM0001592,SD0000608
IM0000411,17-09-2013 10:14:04,001A5476114,Status Change,TEAM0063,KM0001592,SD0000608
IM0000411,17-09-2013 10:14:04,001A5476113,Assignment,TEAM0063,KM0001592,SD0000608
IM0000411,17-09-2013 10:14:04,001A5476115,Update,TEAM0063,KM0001592,SD0000608
IM0000359,17-09-2013 10:33:11,001A5477645,Status Change,TEAM0021,KM0001363,#N/B
IM0000359,17-09-2013 10:33:11,001A5477646,Communication with customer,TEAM0021,KM0001363,#N/B
IM0000359,17-09-2013 10:33:11,001A5477644,Assignment,TEAM0021,KM0001363,#N/B
IM0000528,17-09-2013 10:38:23,001A5477662,Open,TEAM0027,KM0001163,SD0000735
IM0000528,17-09-2013 10:39:58,001A5477668,Reassignment,TEAM0027,KM0001163,SD0000735
IM0000528,17-09-2013 10:39:58,001A5477669,Operator Update,TEAM0027,KM0001163,SD0000735
IM0000510,17-09-2013 10:41:32,001A5478394,Assignment,TEAM0053,KM0001113,SD0000714
IM0000510,17-09-2013 10:41:32,001A5478395,Operator Update,TEAM0053,KM0001113,SD0000714
IM0000510,17-09-2013 10:41:32,001A5478393,Reassignment,TEAM0053,KM0001113,SD0000714
IM0000528,17-09-2013 10:43:35,001A5479015,Assignment,TEAM0015,KM0001163,SD0000735
IM0000377,17-09-2013 10:51:36,001A5477713,Assignment,TEAM0016,KM0001106,SD0000573
IM0000533,17-09-2013 11:02:52,001A5479079,Open,TEAM0008,KM0000076,SD0000738
IM0000510,17-09-2013 11:05:47,001A5476218,Assignment,TEAM0015,KM0001113,SD0000714
IM0000504,17-09-2013 11:07:54,001A5476231,Assignment,TEAM0104,KM0001445,SD0000705
IM0000237,17-09-2013 11:08:40,001A5476234,Assignment,TEAM0015,KM0001106,#N/B
IM0000435,17-09-2013 11:13:11,001A5477777,Reassignment,TEAM0008,KM0000703,#N/B
IM0000533,17-09-2013 11:13:24,001A5476247,Status Change,TEAM0069,KM0000076,SD0000738
IM0000533,17-09-2013 11:13:24,001A5476246,Assignment,TEAM0069,KM0000076,SD0000738
IM0000331,17-09-2013 11:15:19,001A5477782,Update from customer,TEAM0002,KM0000401,SD0000508
IM0000529,17-09-2013 11:34:53,001A5477880,Open,TEAM0002,KM0000611,SD0000739
IM0000529,17-09-2013 11:36:07,001A5479187,Assignment,TEAM0003,KM0000611,SD0000739
IM0000530,17-09-2013 11:37:19,001A5477886,Open,TEAM0016,KM0001825,SD0000740
IM0000411,17-09-2013 11:41:26,001A5478506,Status Change,TEAM0031,KM0001592,SD0000608
IM0000411,17-09-2013 11:41:26,001A5478505,Assignment,TEAM0031,KM0001592,SD0000608
IM0000445,17-09-2013 11:41:50,001A5478508,Update,TEAM0003,KM0000611,SD0000650
IM0000445,17-09-2013 11:41:50,001A5478507,Assignment,TEAM0003,KM0000611,SD0000650
IM0000304,17-09-2013 11:47:33,001A5476319,Reassignment,TEAM0069,KM0000994,SD0000462
IM0000304,17-09-2013 11:47:33,001A5476321,Operator Update,TEAM0069,KM0000994,SD0000462
IM0000304,17-09-2013 11:47:33,001A5476320,Assignment,TEAM0069,KM0000994,SD0000462
IM0000521,17-09-2013 11:48:59,001A5478536,Reassignment,TEAM0017,KM0001106,SD0000723
IM0000521,17-09-2013 11:49:00,001A5478537,Update,TEAM0017,KM0001106,SD0000723
IM0000521,17-09-2013 11:49:00,001A5478539,Urgency Change,TEAM0017,KM0001106,SD0000723
IM0000521,17-09-2013 11:49:00,001A5478538,Impact Change,TEAM0017,KM0001106,SD0000723
IM0000324,17-09-2013 11:49:02,001A5477936,Assignment,TEAM0040,KM0001346,#N/B
IM0000411,17-09-2013 11:52:39,001A5478546,Reassignment,TEAM0031,KM0001592,SD0000608
IM0000411,17-09-2013 11:52:39,001A5478547,Assignment,TEAM0031,KM0001592,SD0000608
IM0000411,17-09-2013 11:52:39,001A5478548,Status Change,TEAM0031,KM0001592,SD0000608
IM0000411,17-09-2013 11:52:39,001A5478549,Operator Update,TEAM0031,KM0001592,SD0000608
IM0000439,17-09-2013 11:53:41,001A5478551,Assignment,TEAM0031,KM0000711,SD0000645
IM0000439,17-09-2013 11:53:41,001A5478552,Status Change,TEAM0031,KM0000711,SD0000645
IM0000439,17-09-2013 11:54:54,001A5478556,Reassignment,TEAM0031,KM0000711,SD0000645
IM0000439,17-09-2013 11:54:54,001A5478558,Status Change,TEAM0031,KM0000711,SD0000645
IM0000439,17-09-2013 11:54:54,001A5478559,Operator Update,TEAM0031,KM0000711,SD0000645
IM0000439,17-09-2013 11:54:54,001A5478557,Assignment,TEAM0031,KM0000711,SD0000645
IM0000530,17-09-2013 12:04:26,001A5476364,Reassignment,TEAM0038,KM0001825,SD0000740
IM0000530,17-09-2013 12:04:26,001A5476365,Description Update,TEAM0038,KM0001825,SD0000740
IM0000534,17-09-2013 12:09:34,001A5478599,Open,TEAM9999,KM0000830,SD0000744
IM0000447,17-09-2013 12:18:39,001A5476392,Reassignment,TEAM0015,KM0000592,SD0000655
IM0000447,17-09-2013 12:18:39,001A5476393,Assignment,TEAM0015,KM0000592,SD0000655
IM0000447,17-09-2013 12:18:39,001A5476394,Operator Update,TEAM0015,KM0000592,SD0000655
IM0000510,17-09-2013 12:20:13,001A5476401,Status Change,TEAM0015,KM0001113,SD0000714
IM0000534,17-09-2013 12:23:30,001A5478643,Reassignment,TEAM0031,KM0000830,SD0000744
IM0000534,17-09-2013 12:23:30,001A5478644,Operator Update,TEAM0031,KM0000830,SD0000744
IM0000219,17-09-2013 12:26:39,001A5478045,Operator Update,TEAM0046,KM0001763,SD0000254
IM0000535,17-09-2013 12:30:17,001A5478663,Open,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 12:31:30,001A5478670,External Vendor Assignment,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 12:31:30,001A5478668,Status Change,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 12:31:30,001A5478669,Pending vendor,TEAM0008,KM0001101,SD0000745
IM0000448,17-09-2013 12:32:24,001A5479311,Update,TEAM0014,KM0000479,SD0000657
IM0000499,17-09-2013 12:32:54,001A5479312,Update,TEAM0014,KM0001106,SD0000700
IM0000534,17-09-2013 12:38:45,001A5478056,Reassignment,TEAM0092,KM0000830,SD0000744
IM0000534,17-09-2013 12:38:45,001A5478057,Operator Update,TEAM0092,KM0000830,SD0000744
IM0000242,17-09-2013 12:41:07,001A5476449,Operator Update,TEAM0003,KM0000401,SD0000291
IM0000411,17-09-2013 12:44:16,001A5478686,Reassignment,TEAM0003,KM0001592,SD0000608
IM0000411,17-09-2013 12:44:16,001A5478687,Status Change,TEAM0003,KM0001592,SD0000608
IM0000411,17-09-2013 12:44:16,001A5478688,Communication with customer,TEAM0003,KM0001592,SD0000608
IM0000055,17-09-2013 12:44:42,001A5479324,Assignment,TEAM0003,KM0000611,SD0000081
IM0000055,17-09-2013 12:44:42,001A5479325,Operator Update,TEAM0003,KM0000611,SD0000081
IM0000055,17-09-2013 12:44:42,001A5479323,Reassignment,TEAM0003,KM0000611,SD0000081
IM0000536,17-09-2013 12:46:38,001A5479327,Open,TEAM0002,KM0000611,SD0000747
IM0000536,17-09-2013 12:49:57,001A5479333,Update from customer,TEAM0002,KM0000611,SD0000747
IM0000143,17-09-2013 12:51:41,001A5479335,Reassignment,TEAM0003,KM0001509,#N/B
IM0000143,17-09-2013 12:51:41,001A5479337,Operator Update,TEAM0003,KM0001509,#N/B
IM0000143,17-09-2013 12:51:41,001A5479336,Assignment,TEAM0003,KM0001509,#N/B
IM0000521,17-09-2013 12:59:40,001A5479351,Assignment,TEAM0016,KM0001106,SD0000723
IM0000496,17-09-2013 13:03:02,001A5482100,Update,TEAM0001,KM0000828,SD0000698
IM0000496,17-09-2013 13:03:02,001A5482098,Assignment,TEAM0001,KM0000828,SD0000698
IM0000496,17-09-2013 13:03:02,001A5482099,Status Change,TEAM0001,KM0000828,SD0000698
IM0000447,17-09-2013 13:04:27,001A5479373,Update,TEAM0014,KM0000592,SD0000655
IM0000447,17-09-2013 13:04:27,001A5479372,Reassignment,TEAM0014,KM0000592,SD0000655
IM0000535,17-09-2013 13:08:24,001A5479388,Reassignment,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 13:08:24,001A5479389,Assignment,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 13:08:24,001A5479391,Vendor Reference,TEAM0008,KM0001101,SD0000745
IM0000535,17-09-2013 13:08:24,001A5479390,Communication with vendor,TEAM0008,KM0001101,SD0000745
IM0000363,17-09-2013 13:08:29,001A5478751,Status Change,TEAM0015,KM0001234,SD0000553
IM0000530,17-09-2013 13:08:45,001A5479393,Reassignment,TEAM0014,KM0001825,SD0000740
IM0000530,17-09-2013 13:08:45,001A5479394,Update,TEAM0014,KM0001825,SD0000740
IM0000516,17-09-2013 13:11:47,001A5481330,Operator Update,TEAM0017,KM0001113,SD0000717
IM0000516,17-09-2013 13:11:47,001A5481329,Assignment,TEAM0017,KM0001113,SD0000717
IM0000516,17-09-2013 13:11:47,001A5481328,Reassignment,TEAM0017,KM0001113,SD0000717
IM0000525,17-09-2013 13:13:44,001A5478763,Reassignment,TEAM0018,KM0001270,#N/B
IM0000541,17-09-2013 13:15:32,001A5482118,Open,TEAM0010,KM0001444,SD0000743
IM0000541,17-09-2013 13:16:12,001A5482120,Status Change,TEAM0010,KM0001444,SD0000743
IM0000541,17-09-2013 13:16:12,001A5482119,Assignment,TEAM0010,KM0001444,SD0000743
IM0000320,17-09-2013 13:17:37,001A5478775,Update,TEAM0018,KM0001269,#N/B
IM0000320,17-09-2013 13:17:37,001A5478774,Status Change,TEAM0018,KM0001269,#N/B
IM0000537,17-09-2013 13:20:11,001A5479428,Open,TEAM0018,KM0001268,#N/B
IM0000537,17-09-2013 13:20:52,001A5479432,Update,TEAM0018,KM0001268,#N/B
IM0000324,17-09-2013 13:24:19,001A5479443,Reassignment,TEAM0040,KM0001346,#N/B
IM0000324,17-09-2013 13:24:19,001A5479444,Assignment,TEAM0040,KM0001346,#N/B
IM0000324,17-09-2013 13:24:19,001A5479445,Operator Update,TEAM0040,KM0001346,#N/B
IM0000489,17-09-2013 13:25:28,001A5479448,Update,TEAM0034,KM0001269,#N/B
IM0000489,17-09-2013 13:25:28,001A5479447,Assignment,TEAM0034,KM0001269,#N/B
IM0000489,17-09-2013 13:25:28,001A5479446,Reassignment,TEAM0034,KM0001269,#N/B
IM0000534,17-09-2013 13:31:58,001A5481396,Reassignment,TEAM0045,KM0000830,SD0000744
IM0000521,17-09-2013 13:32:26,001A5479463,Operator Update,TEAM0016,KM0001106,SD0000723
IM0000414,17-09-2013 13:32:52,001A5478804,Status Change,TEAM0015,KM0001163,SD0000611
IM0000237,17-09-2013 13:35:31,001A5478812,Status Change,TEAM0015,KM0001106,#N/B
IM0000516,17-09-2013 13:37:00,001A5478818,Assignment,TEAM0015,KM0001113,SD0000717
IM0000516,17-09-2013 13:37:35,001A5478819,Status Change,TEAM0015,KM0001113,SD0000717
IM0000447,17-09-2013 13:38:07,001A5478821,Assignment,TEAM0015,KM0000592,SD0000655
IM0000543,17-09-2013 13:41:35,001A5478831,Open,TEAM0018,KM0001113,#N/B
IM0000543,17-09-2013 13:41:56,001A5478832,Reassignment,TEAM0018,KM0001113,#N/B
IM0000543,17-09-2013 13:42:30,001A5478833,Reassignment,TEAM0018,KM0001113,#N/B
IM0000438,17-09-2013 13:51:12,001A5482198,Update,TEAM0001,KM0000760,SD0000640
IM0000401,17-09-2013 13:52:26,001A5479528,Assignment,TEAM0003,KM0000553,SD0000593
IM0000520,17-09-2013 13:55:45,001A5482210,Reassignment,TEAM0088,KM0000874,SD0000730
IM0000543,17-09-2013 13:59:33,001A5482219,Reassignment,TEAM0035,KM0001113,#N/B
IM0000543,17-09-2013 13:59:33,001A5482220,Operator Update,TEAM0035,KM0001113,#N/B
IM0000530,17-09-2013 14:03:32,001A5482228,Assignment,TEAM0102,KM0001825,SD0000740
IM0000543,17-09-2013 14:04:23,001A5478859,Closed,TEAM0018,KM0001113,#N/B
IM0000543,17-09-2013 14:04:23,001A5478860,Caused By CI,TEAM0018,KM0001113,#N/B
IM0000494,17-09-2013 14:05:55,001A5482231,Reassignment,TEAM0075,KM0001131,SD0000687
IM0000494,17-09-2013 14:05:55,001A5482233,Operator Update,TEAM0075,KM0001131,SD0000687
IM0000494,17-09-2013 14:05:55,001A5482232,Assignment,TEAM0075,KM0001131,SD0000687
IM0000143,17-09-2013 14:18:30,001A5481475,Update from customer,TEAM0002,KM0001509,#N/B
IM0000538,17-09-2013 14:19:53,001A5479589,Open,TEAM0018,KM0001111,SD0000749
IM0000538,17-09-2013 14:20:34,001A5479590,Update,TEAM0018,KM0001111,SD0000749
IM0000424,17-09-2013 14:24:25,001A5481215,Update,TEAM9999,KM0001569,SD0000624
IM0000218,17-09-2013 14:25:23,001A5479601,Operator Update,TEAM0046,KM0001762,SD0000253
IM0000401,17-09-2013 14:26:26,001A5479602,Reassignment,TEAM0003,KM0000553,SD0000593
IM0000401,17-09-2013 14:26:26,001A5479603,Assignment,TEAM0003,KM0000553,SD0000593
IM0000401,17-09-2013 14:26:26,001A5479604,Operator Update,TEAM0003,KM0000553,SD0000593
IM0000424,17-09-2013 14:27:29,001A5479610,Reassignment,TEAM0111,KM0001569,SD0000624
IM0000216,17-09-2013 14:28:48,001A5479619,Operator Update,TEAM0046,KM0001763,#N/B
IM0000447,17-09-2013 14:34:11,001A5482939,Reassignment,TEAM0015,KM0000592,SD0000655
IM0000447,17-09-2013 14:34:11,001A5482941,Operator Update,TEAM0015,KM0000592,SD0000655
IM0000447,17-09-2013 14:34:11,001A5482940,Assignment,TEAM0015,KM0000592,SD0000655
IM0000391,17-09-2013 14:41:20,001A5479664,Assignment,TEAM0008,KM0001446,SD0000584
IM0000346,17-09-2013 14:41:24,001A5479665,Update from customer,TEAM0065,KM0000926,#N/B
IM0000424,17-09-2013 14:41:50,001A5479666,Status Change,TEAM0112,KM0001569,SD0000624
IM0000447,17-09-2013 14:43:04,001A5479668,Update,TEAM0014,KM0000592,SD0000655
IM0000447,17-09-2013 14:43:04,001A5479667,Reassignment,TEAM0014,KM0000592,SD0000655
IM0000391,17-09-2013 14:43:22,001A5479670,Communication with customer,TEAM0008,KM0001446,SD0000584
IM0000391,17-09-2013 14:43:22,001A5479669,Assignment,TEAM0008,KM0001446,SD0000584
IM0000544,17-09-2013 14:43:41,001A5482962,Open,TEAM0018,KM0001382,SD0000746
IM0000544,17-09-2013 14:45:08,001A5482966,Update,TEAM0018,KM0001382,SD0000746
IM0000544,17-09-2013 14:45:08,001A5482965,Reassignment,TEAM0018,KM0001382,SD0000746
IM0000544,17-09-2013 14:46:46,001A5482973,Update,TEAM0018,KM0001382,SD0000746
IM0000536,17-09-2013 14:51:22,001A5481550,Assignment,TEAM0003,KM0000611,SD0000747
IM0000536,17-09-2013 14:51:52,001A5481551,Operator Update,TEAM0003,KM0000611,SD0000747
IM0000401,17-09-2013 14:56:09,001A5481561,Update from customer,TEAM0002,KM0000553,SD0000593
IM0000524,17-09-2013 14:59:58,001A5483013,Operator Update,TEAM9999,KM0001447,#N/B
IM0000479,17-09-2013 15:04:23,001A5482386,Update,TEAM0003,KM0000553,SD0000682
IM0000411,17-09-2013 15:10:35,001A5481586,Reassignment,TEAM0023,KM0001592,SD0000608
IM0000411,17-09-2013 15:10:35,001A5481588,Operator Update,TEAM0023,KM0001592,SD0000608
IM0000411,17-09-2013 15:10:35,001A5481587,Status Change,TEAM0023,KM0001592,SD0000608
IM0000448,17-09-2013 15:11:52,001A5483056,Reassignment,TEAM0016,KM0000479,SD0000657
IM0000448,17-09-2013 15:11:52,001A5483058,Operator Update,TEAM0016,KM0000479,SD0000657
IM0000448,17-09-2013 15:11:52,001A5483057,Assignment,TEAM0016,KM0000479,SD0000657
IM0000448,17-09-2013 15:14:09,001A5483791,Assignment,TEAM0014,KM0000479,SD0000657
IM0000448,17-09-2013 15:14:09,001A5483792,Update,TEAM0014,KM0000479,SD0000657
IM0000448,17-09-2013 15:14:09,001A5483790,Reassignment,TEAM0014,KM0000479,SD0000657
IM0000424,17-09-2013 15:16:11,001A5483797,Assignment,TEAM0112,KM0001569,SD0000624
IM0000448,17-09-2013 15:16:40,001A5483798,Reassignment,TEAM0014,KM0000479,SD0000657
IM0000539,17-09-2013 15:21:01,001A5483822,Open,TEAM0018,KM0001104,SD0000750
IM0000539,17-09-2013 15:21:42,001A5483823,Update,TEAM0018,KM0001104,SD0000750
IM0000540,17-09-2013 15:27:23,001A5483837,Open,TEAM0018,KM0001116,#N/B
IM0000540,17-09-2013 15:28:11,001A5483842,Update,TEAM0018,KM0001116,#N/B
IM0000424,17-09-2013 15:30:21,001A5483856,Update,TEAM0112,KM0001569,SD0000624
IM0000424,17-09-2013 15:30:46,001A5483858,Assignment,TEAM0112,KM0001569,SD0000624
IM0000424,17-09-2013 15:30:46,001A5483857,Reassignment,TEAM0112,KM0001569,SD0000624
IM0000550,17-09-2013 15:32:12,001A5483867,Open,TEAM0056,KM0001274,SD0000751
IM0000415,17-09-2013 15:34:03,001A5484476,Update from customer,TEAM9999,KM0001569,SD0000613
IM0000448,17-09-2013 15:37:14,001A5483883,Update,TEAM0014,KM0000479,SD0000657
IM0000448,17-09-2013 15:37:14,001A5483882,Reassignment,TEAM0014,KM0000479,SD0000657
IM0000551,17-09-2013 15:41:01,001A5483892,Open,TEAM0010,KM0001101,SD0000752
IM0000551,17-09-2013 15:41:58,001A5483899,External Vendor Assignment,TEAM0010,KM0001101,SD0000752
IM0000551,17-09-2013 15:41:58,001A5483897,Status Change,TEAM0010,KM0001101,SD0000752
IM0000551,17-09-2013 15:41:58,001A5483898,Pending vendor,TEAM0010,KM0001101,SD0000752
IM0000377,17-09-2013 15:47:10,001A5481653,Reassignment,TEAM0016,KM0001106,SD0000573
IM0000377,17-09-2013 15:47:10,001A5481655,Operator Update,TEAM0016,KM0001106,SD0000573
IM0000377,17-09-2013 15:47:10,001A5481654,Assignment,TEAM0016,KM0001106,SD0000573
IM0000525,17-09-2013 15:47:31,001A5483926,Reassignment,TEAM0034,KM0001270,#N/B
IM0000525,17-09-2013 15:47:31,001A5483927,Update,TEAM0034,KM0001270,#N/B
IM0000525,17-09-2013 15:51:21,001A5483128,Closed,TEAM0018,KM0001270,#N/B
IM0000531,17-09-2013 15:57:08,001A5483129,Assignment,TEAM0031,KM0001559,#N/B
IM0000531,17-09-2013 15:57:08,001A5483130,Status Change,TEAM0031,KM0001559,#N/B
IM0000447,17-09-2013 16:00:10,001A5483971,Update,TEAM0014,KM0000592,SD0000655
IM0000391,17-09-2013 16:02:33,001A5483978,Operator Update,TEAM0008,KM0001446,SD0000584
IM0000351,17-09-2013 16:04:26,001A5482540,Update,TEAM0001,KM0001866,SD0000544
IM0000552,17-09-2013 16:07:11,001A5483993,Open,TEAM0050,KM0000994,SD0000753
IM0000550,17-09-2013 16:18:56,001A5484025,Reassignment,TEAM0056,KM0001274,SD0000751
IM0000550,17-09-2013 16:18:56,001A5484026,Description Update,TEAM0056,KM0001274,SD0000751
IM0000531,17-09-2013 16:19:26,001A5483164,Status Change,TEAM0031,KM0001559,#N/B
IM0000531,17-09-2013 16:19:26,001A5483162,Reassignment,TEAM0031,KM0001559,#N/B
IM0000531,17-09-2013 16:19:26,001A5483165,Update,TEAM0031,KM0001559,#N/B
IM0000531,17-09-2013 16:19:26,001A5483163,Assignment,TEAM0031,KM0001559,#N/B
IM0000550,17-09-2013 16:19:26,001A5484511,Affected CI Change,TEAM9999,KM0001274,SD0000751
IM0000550,17-09-2013 16:19:28,001A5484512,Service Change,TEAM9999,KM0001274,SD0000751
IM0000504,17-09-2013 16:23:27,001A5483175,Operator Update,TEAM0104,KM0001445,SD0000705
IM0000504,17-09-2013 16:23:27,001A5483173,Reassignment,TEAM0104,KM0001445,SD0000705
IM0000504,17-09-2013 16:23:27,001A5483174,Assignment,TEAM0104,KM0001445,SD0000705
IM0000142,17-09-2013 16:26:07,001A5481755,Assignment,TEAM0024,KM0001269,#N/B
IM0000552,17-09-2013 16:27:58,001A5481760,Assignment,TEAM0069,KM0000994,SD0000753
IM0000553,17-09-2013 16:32:04,001A5484057,Open,TEAM0050,KM0001763,SD0000761
IM0000518,17-09-2013 16:32:05,001A5483187,Status Change,TEAM0113,KM0000454,SD0000725
IM0000518,17-09-2013 16:32:05,001A5483188,Operator Update,TEAM0113,KM0000454,SD0000725
IM0000554,17-09-2013 16:36:12,001A5484068,Open,TEAM0050,KM0001031,SD0000762
